row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
_chr12_001575,825.849471224235,1.64783606929832,0.109153144104246,15.0965515727569,1.70626487033904e-51,1.01984226875105e-48
_chr5_000482,15426.1540394212,-10.0336104624624,0.676595752160243,-14.8295498906502,9.43635593810358e-50,5.51481610702635e-47
_chr12_000300,937.106901881324,2.31358396550852,0.156030635755915,14.827754525898,9.69211548772209e-50,5.54115098286094e-47
_chr8_000362,807.473863140242,-2.12790880555119,0.144314126066059,-14.7449793277835,3.31421267259434e-49,1.85447827822465e-46
_chr12_000016,841.9766098268,1.6285369030783,0.111368466657707,14.622962423319,2.00483526996887e-48,1.09844089093566e-45
_chr4_001793,448.024723291119,4.23346738565146,0.290634267026863,14.5663050298889,4.60113151162227e-48,2.43024172975103e-45
_chr8_001882,250.352440188032,4.37463019166738,0.30033120813338,14.5660193586161,4.62040710626075e-48,2.43024172975103e-45
_chr12_003449,466.490151898227,1.72171389394609,0.118486587995359,14.5308757984789,7.72267171329226e-48,3.98232438015437e-45
_chr4_001185,392.458266487964,-4.71264286097409,0.330638419181382,-14.2531617246477,4.28436067098546e-46,2.1668154093509e-43
_chr6_003655,5201.76373113406,-14.9478092069459,1.05307299759084,-14.1944663296301,9.91382716274905e-46,4.91931585949315e-43
_chr1_004050,211.814765499588,-4.86350330064607,0.343184067330153,-14.1717048185901,1.37130534636247e-45,6.67851098221974e-43
_chr12_004861,1355.68033344278,1.11404771929435,0.0788810331519362,14.1231380317817,2.73534433608491e-45,1.30794219444904e-42
_chr2_004606,1896.88310827533,2.47579093654414,0.175462281958889,14.1101033732379,3.29095228511307e-45,1.54551346689623e-42
_chr12_000304,801.633072752765,1.85649360905125,0.131866001236366,14.0786373412775,5.1391180230224e-45,2.37111692785028e-42
_chr12_004806,853.982437807447,1.98834321531132,0.141285691648206,14.0732100477817,5.54922022815243e-45,2.51618866862381e-42
_chr9_002242,119.143399886584,-5.42640737554742,0.387519851166669,-14.0029145841449,1.4960710144238e-44,6.6686731539545e-42
_chr6_001542,2801.04259608135,-10.4712604846901,0.748069260369968,-13.9977152376391,1.60962706214041e-44,7.05526368453845e-42
_chr4_000483,206.708168519003,-5.92015574354124,0.423048050932742,-13.9940503933026,1.69478262788321e-44,7.30673579191813e-42
_chr4_001567,1214.99054343863,-3.16262654529349,0.226524069561875,-13.9615474479617,2.67560690527717e-44,1.13493203228846e-41
_chr12_004900,599.359976885078,1.88142067148147,0.134916097537155,13.9451163043264,3.36898400509927e-44,1.40636365635089e-41
_chr12_003550,1281.31608178852,1.54509429947288,0.110901790224021,13.9320952019963,4.04318208188905e-44,1.66143196205625e-41
_chr11_003401,173.073767765589,-6.2502620797129,0.448855012891727,-13.9249020289333,4.4715422473689e-44,1.80918599328546e-41
_chr12_004200,1539.79583289661,1.38772223565858,0.0997225910628164,13.9158261018753,5.07699223758766e-44,2.02302755842906e-41
_chr12_000860,2451.33404034168,1.35860804814511,0.0978354188287537,13.8866686973881,7.6302423006718e-44,2.99504092933385e-41
_chr12_004362,299.276248226844,-9.22930860611327,0.664974347933909,-13.8791949415627,8.46898052437266e-44,3.27537821780113e-41
_chr8_002567,237.594401285148,3.12557286262015,0.22621429142916,13.8168673732929,2.01656228719748e-43,7.68602486826183e-41
_chr12_004382,1238.93921328648,1.50010106543442,0.108939856978441,13.7699929763198,3.86250695378203e-43,1.45114386253591e-40
_chr12_003452,1345.44085232638,1.60210576917579,0.11639152427726,13.7647975582772,4.15045226030118e-43,1.53736259146001e-40
_chr12_003437,2282.72138505195,1.93611770997124,0.140968178544225,13.7344309188462,6.31503097470132e-43,2.30665277227319e-40
_chr12_003652,6610.33013683835,1.40928565125747,0.102913565584475,13.6938764413976,1.10455704529441e-42,3.97928023756134e-40
_chr8_000807,1248.25656557973,-2.6690920622168,0.197897871094533,-13.4872196828323,1.85982748805074e-41,6.60967609570897e-39
_chr12_000106,4084.32970713625,2.33516302327634,0.173443020860168,13.4635744447681,2.56215471300696e-41,8.98428090631601e-39
_chr10_001220,423.420033992093,-9.71786812171187,0.722093721136908,-13.4579041989334,2.76652219809041e-41,9.57325885362891e-39
_chr1_004006,1398.55067499216,-2.79320934995737,0.207946380403809,-13.432353785304,3.90789746285288e-41,1.33472461526712e-38
_chr8_002503,247.164589595435,6.95154394689199,0.517843167462153,13.4240333438406,4.37252624374036e-41,1.47427009851446e-38
_chr1_001838,179.525541991425,4.68260814625641,0.349183887435755,13.4101495365188,5.27323928035494e-41,1.75545468144373e-38
_chr12_005005,1345.41998166627,1.42789286273384,0.106748711977404,13.3762069469849,8.32906170995518e-41,2.73807492387639e-38
_chr12_000259,1570.83456972113,1.15599257000064,0.0868298754197458,13.3133044866462,1.93720425632712e-40,6.28969564656134e-38
_chr4_002726,317.711581960914,-2.62249785908694,0.198861925836851,-13.187531238325,1.03520114423007e-39,3.320092060013e-37
_chr12_000241,1024.04643151079,1.58695805026317,0.120354720780946,13.1856734822355,1.06102194987633e-39,3.3619055734696e-37
_chr12_000887,1087.87995792025,1.40451365204193,0.10653920197099,13.183069011765,1.09830291626247e-39,3.43860338033176e-37
_chr1_002832,245.745398758733,7.37158755075622,0.559618130178809,13.1725316840626,1.26290630736848e-39,3.90743211499807e-37
_chr12_001711,1191.0474826104,2.30532785362849,0.175633795262287,13.1257646068957,2.34404847006313e-39,7.16815473420816e-37
_chr7_000179,2193.56150958491,-15.5560669375543,1.18587367598569,-13.1178111569297,2.60346256372697e-39,7.86993815671902e-37
_chr11_003954,166.022013103583,-5.81516654933142,0.443419774900438,-13.1143599778271,2.72472750967419e-39,8.14291008828654e-37
_chr3_003597,451.497574848398,-4.64916137973217,0.354839009374575,-13.1021710040466,3.19972247398015e-39,9.4550001509218e-37
_chr12_001954,2710.93381951698,1.58489906949704,0.121300636624651,13.0658759393102,5.15873842412938e-39,1.50744068684643e-36
_chr12_000743,1230.92816217689,1.44366421682321,0.110512668262241,13.0633368963408,5.33375656893947e-39,1.54145564842351e-36
_chr12_003814,2680.33279951205,1.06752093431557,0.0818619949405795,13.0404949829337,7.19881647554043e-39,2.05784428793737e-36
_chr12_003625,825.78149232016,1.44403488405881,0.111060858839983,13.0021944647428,1.18882264526149e-38,3.36181147825074e-36
_chr12_003545,360.536324727084,2.45837810572441,0.190023436169049,12.9372363498226,2.77431067412316e-38,7.76187195944307e-36
_chr12_005050,1001.51051342085,1.29839351354496,0.100450349392308,12.9257242149959,3.22247969223168e-38,8.92084141326325e-36
_chr12_003868,770.475631662769,1.40239679958468,0.108881254844297,12.8800572843337,5.82922791825074e-38,1.59690484397996e-35
_chr10_000039,200.696768121113,4.66248633353633,0.362960024198111,12.8457296195006,9.08909247665145e-38,2.46426848498409e-35
_chr12_004875,568.001964887267,2.0582221857983,0.160260792073645,12.8429552803687,9.42082893437574e-38,2.52814673617498e-35
_chr12_000189,1100.30882448268,1.94276569027346,0.151293268896612,12.8410583262701,9.65455432538184e-38,2.56469822427492e-35
_chr12_005030,230.517058714188,2.71455348174564,0.211544488902679,12.8320690169077,1.08429341061364e-37,2.85158324057282e-35
_chr12_003618,607.511867368916,1.55091070303299,0.120919673048274,12.8259584560226,1.17326645199637e-37,3.05502321000521e-35
_scaffold_1_002439,3290.18963376541,-15.221942383671,1.18925049329798,-12.799609896699,1.64776892761915e-37,4.24849755171137e-35
_chr12_003845,711.344601750554,1.121358752753,0.087792595148151,12.7728170110554,2.32581922214614e-37,5.93851647798266e-35
_chr12_003764,1183.10847462658,1.71896921973288,0.134918336834345,12.7408124059775,3.50723524076024e-37,8.86892111507245e-35
_chr6_000952,219.540147428604,7.04290876586044,0.554828274484143,12.693853377261,6.39598123153922e-37,1.60198009912619e-34
_chr10_001300,1543.67205323468,-15.0491469318922,1.18840747044597,-12.6632887339935,9.44577445348715e-37,2.34353228634206e-34
_chr10_000015,662.667401788645,-11.3758329295711,0.899301748898385,-12.6496283850289,1.12405230636089e-36,2.76275248644721e-34
_chr8_000786,188.923372063423,5.89019635944125,0.465993099808843,12.6400935161003,1.26902930202703e-36,3.09020385314896e-34
_chr12_001184,1653.89062128094,1.5537621006583,0.123242933207109,12.6073119182194,1.92445467585968e-36,4.64323243306732e-34
_chr12_004758,835.645720361491,1.35760526653926,0.107730506598238,12.6018646844594,2.06210987012793e-36,4.92073460334169e-34
_chr10_002509,105.369545352039,-5.57143639229698,0.442131825342709,-12.6013014059289,2.07689091209144e-36,4.92073460334169e-34
_chr8_000375,469.090007050886,-4.0902062209156,0.328047451315609,-12.4683371399843,1.11120691984905e-35,2.60925274867056e-33
_chr12_004189,893.202904065718,1.70560861663649,0.137042006075585,12.4458818538877,1.47248991613015e-35,3.4269922393192e-33
_scaffold_1_002135,2114.78186489527,-14.8660078777432,1.19725673764494,-12.4167251770788,2.12065774124026e-35,4.89220859095418e-33
_chr4_002528,179.818876792296,-2.55487693312596,0.205978636660827,-12.4036015314196,2.49836637237412e-35,5.71343801974496e-33
_scaffold_1_000971,1261.91346062368,-14.7582078363293,1.19039274006738,-12.39776364521,2.68718903739315e-35,6.09227452537952e-33
_chr4_002740,165.312517816148,-6.56922168267081,0.530936585462051,-12.3728932278304,3.66382123499069e-35,8.23545595376241e-33
_chr1_000223,5651.24405106982,-10.2582037517454,0.830716278010863,-12.3486249436552,4.95511068816567e-35,1.10435979650906e-32
_chr4_001158,193.830565683688,8.39154715488836,0.679826416716562,12.3436614826149,5.2703460388899e-35,1.16474647459467e-32
_scaffold_1_002941,1786.12509399269,-14.7707740694543,1.19846514954616,-12.3247422547478,6.66562650954166e-35,1.46082759645364e-32
_chr6_000150,7494.97339844234,-2.63952858250921,0.214361529259247,-12.3134435158698,7.66802916535165e-35,1.66662395883953e-32
_scaffold_1_002748,2860.2145410722,-14.548193249815,1.18262542493097,-12.3016070372951,8.87898116425183e-35,1.91400266916934e-32
_scaffold_1_000814,1821.52373174734,-14.6953932430936,1.19524814714872,-12.2948471228754,9.65392342981096e-35,2.06413440878535e-32
_chr12_001054,11197.0048819261,1.54317198806324,0.125962478635572,12.2510449522659,1.65845111874957e-34,3.5173875783867e-32
_scaffold_1_002833,1609.99339859748,-14.6592426627251,1.19802801795706,-12.2361434315392,1.99278596897797e-34,4.19266225585214e-32
_chr12_004793,899.551432001766,1.31919341871175,0.108029807747539,12.2113835636425,2.70253904706008e-34,5.64079955544706e-32
_chr10_000758,243.47261525945,-6.41706104751767,0.525993664540141,-12.1998827744967,3.11271750394738e-34,6.44577619183559e-32
_chr12_004829,1061.1800477495,1.26499856497032,0.103707294306946,12.1977781160336,3.19421319737728e-34,6.56286038108008e-32
_chr4_002327,191.143065836669,-5.45445468878323,0.447401934500011,-12.1913971938427,3.45447315737219e-34,7.04257283455282e-32
_chr12_001221,3310.21675838508,1.45610479812211,0.119483613269954,12.1866485141546,3.66173190738325e-34,7.40768364863632e-32
_chr12_004013,958.787148629574,1.04225916397006,0.0856486304911672,12.169011436529,4.54554192814704e-34,9.12543566170526e-32
_scaffold_1_000321,1925.38187983295,-14.3753628181709,1.18371017140742,-12.1443265128648,6.14867969623488e-34,1.22503126766122e-31
_chr8_000703,169.68384864375,7.17206147903044,0.590907374518615,12.13737006561,6.69432398876499e-34,1.3237144855679e-31
_chr12_004874,1033.70384757693,1.68646053360307,0.139101185541958,12.1239838972786,7.88318705303596e-34,1.5471637037895e-31
_chr12_005013,376.754670047534,1.57039371861573,0.129559403657079,12.1210323163596,8.17232223051174e-34,1.58269106751538e-31
_chr12_004787,933.047933240099,1.65965470014536,0.136924930167728,12.1209095970496,8.184569192064e-34,1.58269106751538e-31
_chr12_003872,610.049103471353,1.9603984988245,0.161853265418923,12.1121961534135,9.10239105938829e-34,1.74732687934929e-31
_chr5_003266,623.171495908848,-1.15940953749488,0.0959210214535981,-12.0871266790642,1.23531836663595e-33,2.35417664667818e-31
_scaffold_12_000138,1745.36149487951,-14.2958254979079,1.1850757496547,-12.0632166357917,1.65202271933663e-33,3.12565075509597e-31
_chr10_002315,7411.84596196375,-17.3121977897032,1.43619889158527,-12.0541784923632,1.84361479509101e-33,3.46323039257846e-31
_chr12_000725,856.073848022666,1.60760012037648,0.133424414829158,12.0487702526926,1.96865044224279e-33,3.67188212627966e-31
_chr9_003540,460.304236501378,-3.74469480286599,0.310905970634635,-12.0444608870719,2.07428077712789e-33,3.8416556449075e-31
_chr4_001114,313.028158459943,8.8341713966022,0.733574971750433,12.0426292291876,2.12086535658021e-33,3.90046419669251e-31
_chr5_000637,1084.41417032822,-14.5397551752811,1.20875456927189,-12.0287075183835,2.51060195218343e-33,4.58516116253278e-31
_scaffold_1_002128,1686.46427537626,-14.3465135125419,1.19280162305849,-12.0275771219657,2.54520663145139e-33,4.61630270348552e-31
_chr12_000914,982.31832483018,1.53799167156902,0.127902491975944,12.0247201427341,2.63479315962193e-33,4.74605652773269e-31
_chr12_001522,3160.03569881042,1.30531220456637,0.108616301993988,12.0176454234155,2.87034381830673e-33,5.13518177398971e-31
_scaffold_13_000130,1581.01925125392,-14.2489688932981,1.18645346493037,-12.009715774343,3.15928993378642e-33,5.61393013301683e-31
_scaffold_1_000206,1686.88506110653,-14.1711987491734,1.18122240712307,-11.9970622498502,3.68132406558681e-33,6.49766051012534e-31
_scaffold_1_003161,1958.22017910121,-14.1823790922742,1.18334340014165,-11.9850071336659,4.25807690356477e-33,7.46554429912332e-31
_chr12_004421,1839.07604775809,1.1179144894116,0.09361308036222,11.941862024901,7.16020786023179e-33,1.24706163255785e-30
_scaffold_1_000784,1630.43489398734,-14.1230942240149,1.18310309813316,-11.9373317898499,7.56099258216766e-33,1.30820094683176e-30
_chr8_000784,284.213731649857,7.75127987434916,0.65025645496209,11.920342835814,9.27261829935786e-33,1.5938600565674e-30
_chr12_000281,1157.54043218083,1.90592794501583,0.159970026416553,11.9142816170631,9.97219687659456e-33,1.70297925751663e-30
_chr12_004972,1779.52988841828,1.33204226208021,0.111872943794778,11.9067418528267,1.09159799676244e-32,1.85212488495842e-30
_scaffold_1_004141,1694.0862214241,-14.1367367048758,1.18794455483498,-11.9001654137297,1.18112805137171e-32,1.99118503993747e-30
_scaffold_1_002416,1300.97945360403,-14.5647494403063,1.22438523343053,-11.8955611703174,1.24811237902242e-32,2.09070748126819e-30
_chr12_003594,523.344583914483,1.56912358096388,0.131994554037894,11.8877903137838,1.36982823802954e-32,2.2800704324012e-30
_scaffold_1_001057,1476.9309643564,-14.0186704366647,1.18088287701104,-11.8713470315936,1.66760700547205e-32,2.75826393942826e-30
_scaffold_1_002947,1534.64207001495,-14.0754504512854,1.18590563568776,-11.8689464217972,1.71615225516561e-32,2.82081800991253e-30
_scaffold_1_003129,1474.93246594907,-14.0328177290216,1.18314180069029,-11.860638953703,1.89523279330726e-32,3.09582156715452e-30
_chr12_004457,582.82689949492,1.89860810290339,0.160141886995717,11.8557870056456,2.00828405041445e-32,3.26023840999071e-30
_scaffold_13_000381,1435.9000780175,-13.9895713749445,1.18108753048047,-11.8446525036578,2.29367106831463e-32,3.70069051690837e-30
_chr12_001327,515.626520162764,1.49969381053673,0.126641576015776,11.8420336963424,2.36644097626758e-32,3.79481897773544e-30
_chr12_004878,288.872810589635,2.22726045312561,0.188150028069958,11.8376833422394,2.49242734814433e-32,3.97262708053622e-30
_chr12_001601,2012.69612456141,1.63495766923826,0.138205822914212,11.8298754333464,2.73547430325706e-32,4.30779872463218e-30
_chr12_000280,596.404318572932,1.83975922082881,0.155516860368289,11.8299663230853,2.73251394731945e-32,4.30779872463218e-30
_scaffold_1_003878,1323.35110879621,-13.9806345634711,1.18210247684161,-11.8269226546459,2.83340076187146e-32,4.43545277597961e-30
_scaffold_1_002118,1297.26855910593,-13.9502092742958,1.18382000812259,-11.7840627617194,4.71637271478549e-32,7.3394015400085e-30
_chr1_003681,591.310086760322,-8.48857599425821,0.72147848097009,-11.7655290048909,5.87568886690514e-32,9.08969067710226e-30
_scaffold_1_002348,1173.12953572086,-14.0379723113945,1.19337384007852,-11.7632646534894,6.03545849616606e-32,9.28225280647199e-30
_scaffold_12_000052,1707.47227353985,-13.9654605778478,1.18827213343688,-11.7527460123592,6.83606422317703e-32,1.04524216863566e-29
_scaffold_1_004049,1433.77846964732,-13.9083487119578,1.18378569568765,-11.7490427216883,7.14233589919026e-32,1.08575891221274e-29
_scaffold_41_000104,1309.36538883256,-13.8768996514475,1.181406654293,-11.7460821817971,7.39694807939286e-32,1.11800193988479e-29
_chr11_002279,666.461692529247,-1.35528447574082,0.115570268547277,-11.7269302284818,9.27621376062047e-32,1.39344289677061e-29
_scaffold_1_000617,1291.98888336573,-13.8537824195771,1.18140979933727,-11.7264834161259,9.32529563221517e-32,1.39344289677061e-29
_chr11_001040,16473.9890840649,-6.79060722424566,0.579720797292838,-11.7135822208833,1.08592625569081e-31,1.6134900903058e-29
_scaffold_1_003562,1247.31657444394,-13.8661013390386,1.18500265108016,-11.7013251627743,1.25478526236938e-31,1.85390997837372e-29
_scaffold_1_000924,1255.50273763898,-13.8545806620577,1.18406893203665,-11.7008227200313,1.26223745780894e-31,1.85450183815181e-29
_chr12_004490,5090.87254855608,1.40714797837479,0.120359614932685,11.6911970777057,1.41379684718251e-31,2.06563573800294e-29
_scaffold_13_000419,1172.52841458769,-13.9589719693073,1.19414472760847,-11.6895143834559,1.44208803044563e-31,2.09533000622595e-29
_scaffold_1_003056,1588.48259335355,-13.8216420441623,1.18407696875634,-11.6729253324464,1.75290163581539e-31,2.53294286375324e-29
_scaffold_1_004082,1215.37612868712,-13.9537456404806,1.19578086016611,-11.6691495116774,1.83245972033557e-31,2.63343487350302e-29
_scaffold_1_001357,1260.57409374924,-13.8130165230319,1.18547876205371,-11.6518464650539,2.24540106142335e-31,3.20933709317243e-29
_chr12_000178,943.350247688974,1.0962722183806,0.09429057230864,11.6265305378801,3.02129356956103e-31,4.29497295058841e-29
_chr12_000200,1607.58930891752,1.75275819819829,0.150832306595299,11.6205754441,3.2394690218781e-31,4.58036536593398e-29
_scaffold_1_003276,1111.3493367228,-13.7818192745503,1.1862481417065,-11.6179901910945,3.33898723047472e-31,4.69583022322217e-29
_chr12_004511,2197.38209727212,0.996585267778836,0.0858031898258604,11.6147811031435,3.46675100157403e-31,4.84957896757422e-29
_scaffold_1_003961,1142.44687128736,-13.7850326572662,1.18721098184751,-11.6112745485342,3.61191170550801e-31,5.02590825096059e-29
_chr10_001349,948.15286580521,-2.8040810839664,0.24156743231856,-11.6078606170247,3.75903137440739e-31,5.20309295344946e-29
_scaffold_12_000179,1038.75247812297,-13.7130596220643,1.18408041848551,-11.5811894259715,5.13288774993039e-31,7.06752957777064e-29
_scaffold_12_000185,1235.41288473455,-13.7516643348694,1.18910193087584,-11.5647481328539,6.21734637078235e-31,8.51614542735443e-29
_chr4_000924,549.316232161807,-3.17548936051439,0.27518170201894,-11.5396094188553,8.33026071611353e-31,1.13511671799518e-28
_chr12_001271,1683.05463291299,1.12123615073754,0.0972817091985725,11.5256625317804,9.79557672771874e-31,1.32790655856843e-28
_chr1_004323,591.161758958334,-1.36258657745546,0.118373860007466,-11.510873915656,1.16293891346533e-30,1.56841694796024e-28
_scaffold_1_001957,999.073907800692,-13.5946586402106,1.18212778054303,-11.5001600198971,1.31671090429092e-30,1.76674388122178e-28
_chr12_004950,1308.82617339447,1.26025042450506,0.109652283548654,11.493152570287,1.42803554609519e-30,1.9037693053095e-28
_scaffold_1_003681,1182.80151806567,-13.6136303221745,1.18453204472099,-11.4928341388866,1.43331047739945e-30,1.9037693053095e-28
_chr12_004226,1297.02385946345,1.21166386664822,0.105440300469021,11.4914682645865,1.45615695015819e-30,1.92439555940755e-28
_chr12_001653,542.19062229858,1.61007720990281,0.140138021441286,11.4892246468413,1.49447218949116e-30,1.96515620557141e-28
_scaffold_1_003235,961.453484256449,-13.8291447378358,1.20384033728256,-11.487523976022,1.5241805301057e-30,1.99424993837064e-28
_chr12_004153,7541.95810881581,1.23872769907954,0.108060483485995,11.4632811099729,2.01725004183271e-30,2.6133822093674e-28
_chr9_003339,72.9820210686285,-6.56914741753077,0.573053730319669,-11.4634057331173,2.01434868244545e-30,2.6133822093674e-28
_chr12_004775,868.69989985135,1.54778153881519,0.135131854572023,11.4538614430859,2.24898979559847e-30,2.89932267815902e-28
_chr5_002045,586.381027615984,-13.6529325070087,1.1932768734542,-11.4415462251332,2.59223920386551e-30,3.32552677182727e-28
_chr12_003486,632.57449247301,1.44782648603594,0.126673834796426,11.4295622956603,2.97605156056533e-30,3.79937766948095e-28
_chr6_002409,1877.17691749953,3.72485855759612,0.326228889387233,11.4179297995118,3.4024214128833e-30,4.32271887620377e-28
_chr4_001136,152.281009772416,7.27726150856593,0.637429499648574,11.4165747154438,3.45587481435307e-30,4.36952171839767e-28
_scaffold_16_000036,758.051761509364,-13.5680184712035,1.18996514428416,-11.4020301656529,4.08480797043093e-30,5.14001745523268e-28
_chr8_000722,193.197817945855,7.04634292575982,0.618477222027768,11.3930516352039,4.52846921516545e-30,5.67115294712554e-28
_chr9_001803,611.773504650415,-1.83406739680271,0.161010654256316,-11.3909691583702,4.63802043897443e-30,5.78081988268192e-28
_scaffold_1_002752,1134.07561011805,-13.4860679904012,1.18531229726808,-11.3776496046519,5.40364736098637e-30,6.70332650691417e-28
_chr4_001566,473.070278749434,-1.93277489912978,0.170277561978778,-11.3507315741969,7.35447613107789e-30,9.08053369817922e-28
_chr12_000136,425.617370631719,1.49724060789179,0.132027635302954,11.3403576793312,8.28053257071463e-30,1.01761554241693e-27
_scaffold_1_003968,955.981486732064,-13.41030882568,1.18488417073692,-11.3178225828941,1.07099017208789e-29,1.31004514119718e-27
_chr8_000236,149.412471641384,-3.66366363639317,0.323944121371524,-11.3095543172133,1.17685781674604e-29,1.43287887604649e-27
_chr12_003988,1134.04773332994,1.27378059468764,0.112632761943773,11.3091481794925,1.18231755813366e-29,1.43289260190586e-27
_scaffold_1_004105,1273.1965885586,-13.4171598001874,1.18731867700541,-11.3003863748084,1.30641935888498e-29,1.57603315226221e-27
_scaffold_1_002476,1423.71612422554,-13.4981747170557,1.19463679257807,-11.2989778993213,1.3275407541613e-29,1.59420065267981e-27
_scaffold_1_001874,862.826335849863,-13.4269838166927,1.18923806186935,-11.2904087475866,1.46354466995443e-29,1.74953460341507e-27
_chr12_000072,283.348941011782,1.87481953187204,0.166169511881769,11.2825723000618,1.59998005688397e-29,1.90397626769193e-27
