chr10	15669124	15688474	gypsy_Ogre	0.9847	96.5	2435.0	2440	2430	0.022709
chr10	15708995	15717936	copia_Angela	1.0000	100.0	992.0	992	992	0.000000
chr10	15730409	15740365	gypsy_Retand	0.9886	97.1	709.0	713	705	0.024588
chr10	15792694	15797348	copia_Ale	0.9912	99.1	113.0	113	113	0.008892
chr10	15802030	15811163	gypsy_Athila	0.9913	98.8	1269.5	1268	1271	0.009550
chr10	15821450	15829866	gypsy_Tekay	0.9912	98.7	1361.5	1362	1361	0.011111
chr10	15901643	15906376	copia_Ale	0.9613	96.1	181.0	181	181	0.039786
chr10	15921864	15930161	gypsy_Tekay	0.9729	96.3	1332.5	1335	1330	0.031576
chr10	16068609	16076953	gypsy_Tekay	0.9829	96.7	1358.0	1369	1347	0.017308
chr10	16079645	16090358	gypsy_Retand	0.9792	96.1	583.5	588	579	0.021044
chr10	16173023	16180091	gypsy_Athila	0.9881	98.3	1431.0	1431	1431	0.015577
chr10	16223718	16231981	copia_Angela	0.9887	98.7	975.0	974	976	0.011400
chr10	16249696	16258446	copia_Angela	0.9854	98.5	1300.0	1300	1300	0.014790
chr10	16332824	16352064	gypsy_Ogre	0.9811	97.6	2382.0	2377	2387	0.021455
chr10	16582178	16590973	copia_Angela	0.9757	97.5	1275.5	1275	1276	0.024875
chr10	16605976	16616453	gypsy_Tekay	0.9901	98.5	2734.0	2735	2733	0.011831
chr10	16648639	16660754	gypsy_Athila	0.9937	99.4	1277.0	1277	1277	0.006301
chr10	16747886	16756307	gypsy_Athila	0.9860	98.2	1504.5	1503	1506	0.016176
chr10	16812412	16821242	copia_Angela	0.9914	98.7	1276.0	1276	1276	0.009491
chr10	16826641	16835707	copia_Angela	0.9840	97.7	1257.5	1254	1261	0.016175
chr10	16864060	16872547	gypsy_Athila	0.9808	98.0	1514.5	1514	1515	0.019453
chr10	16932172	16937555	copia_Ale	0.9651	96.5	260.0	260	260	0.035809
chr10	16932174	16937555	copia_Ale	0.9654	96.5	260.0	260	260	0.035809
chr10	16937905	16942487	copia_Ale	0.9690	96.9	226.0	226	226	0.031773
chr10	16990541	16999626	copia_Angela	0.9936	98.4	1261.5	1265	1258	0.008004
chr10	17000175	17008600	gypsy_Athila	0.9867	98.5	1507.5	1509	1506	0.013399
chr10	17037621	17046439	copia_Angela	0.9796	95.8	1044.0	1055	1033	0.023720
chr10	17078930	17087734	copia_Angela	0.9725	96.6	1279.5	1275	1284	0.028148
chr10	17228049	17238767	gypsy_Athila	0.9894	98.8	1511.0	1510	1512	0.010688
chr10	17242113	17255956	copia_Angela	0.9905	99.0	210.0	210	210	0.009573
chr10	17245713	17254979	copia_Angela	0.9866	98.4	1272.5	1271	1274	0.013506
chr10	17316895	17325404	gypsy_Tekay	0.9874	98.3	2696.5	2694	2699	0.015402
chr10	17425964	17434749	copia_Angela	0.9928	98.9	978.5	979	978	0.008236
chr10	17448813	17457427	copia_Angela	0.9939	99.4	986.0	986	986	0.006105
chr10	17470471	17487143	copia_Angela	0.9836	98.4	1284.0	1284	1284	0.016559
chr10	17471963	17480773	copia_Angela	0.9882	98.6	1269.5	1269	1270	0.011918
chr10	17560470	17570018	gypsy_Ogre	0.9910	97.7	1003.5	1003	1004	0.021310
chr10	17611362	17619635	gypsy_Tekay	0.9832	95.3	1331.5	1324	1339	0.026397
chr10	17664355	17669545	copia_Ale	1.0000	100.0	243.0	243	243	0.000000
chr10	17687731	17707323	gypsy_Ogre	0.9879	97.4	2410.5	2416	2405	0.021147
chr10	17876262	17885257	gypsy_Retand	0.9972	97.9	715.5	714	717	0.002828
chr10	17928869	17937250	gypsy_Tekay	0.9895	96.1	1350.5	1341	1360	0.015166
chr10	18048800	18059229	copia_SIRE	0.9753	97.1	1910.5	1909	1912	0.025162
chr10	18206219	18214499	gypsy_Tekay	0.9917	96.3	1341.0	1337	1345	0.021468
chr10	18333474	18343835	copia_Angela	0.9904	99.0	1248.5	1249	1248	0.009685
chr10	18356125	18361285	copia_Tork	0.9982	99.8	550.0	550	550	0.001820
chr10	18540926	18549111	gypsy_Retand	0.9858	96.5	568.5	569	568	0.019734
chr10	18618088	18634792	gypsy_Tekay	0.9773	97.4	2915.0	2913	2917	0.023456
chr10	18644804	18650993	gypsy_Athila	0.9917	98.1	1331.5	1333	1330	0.009883
chr10	18659103	18663859	copia_Ale	0.9895	99.0	191.0	191	191	0.010531
chr10	18667557	18675536	gypsy_Retand	0.9706	95.6	616.0	615	617	0.036990
chr10	18685499	18696154	gypsy_Retand	0.9823	97.2	567.0	566	568	0.017923
chr10	18716769	18728067	copia_SIRE	0.9819	98.1	1489.0	1489	1489	0.018365
chr10	18815808	18824803	copia_Angela	0.9899	98.1	996.5	994	999	0.010155
chr10	18826110	18828734	copia_Tork	0.9714	96.5	595.5	595	596	0.034649
chr10	18908284	18919503	gypsy_Athila	0.9873	98.1	1496.5	1494	1499	0.012845
chr10	19002603	19011417	copia_Angela	0.9909	99.0	986.5	986	987	0.009179
chr10	19068214	19078900	gypsy_Retand	0.9900	99.0	601.0	601	601	0.010059
chr10	19093514	19098176	copia_Ale	0.9925	99.2	133.0	133	133	0.007550
chr10	19140045	19147705	gypsy_Retand	0.9813	98.0	586.5	587	586	0.019088
chr10	19190362	19196211	copia_Ale	0.9670	96.7	273.0	273	273	0.034048
chr10	19206542	19215831	gypsy_Retand	0.9893	98.9	563.0	563	563	0.010743
chr10	19217863	19228010	gypsy_Retand	0.9945	99.5	547.0	547	547	0.005507
chr10	19242656	19251470	copia_Angela	0.9984	99.2	1264.0	1268	1260	0.001589
chr10	19261800	19270264	gypsy_Athila	0.9867	98.7	1509.0	1509	1509	0.013372
chr10	19362268	19372401	copia_SIRE	0.9899	97.7	1400.0	1403	1397	0.016727
chr10	19382377	19390831	gypsy_Athila	0.9894	98.9	1507.0	1507	1507	0.010701
chr10	19422153	19433281	gypsy_Athila	0.9913	98.0	1494.0	1491	1497	0.010867
chr10	19484487	19495601	gypsy_Athila	0.9925	97.0	1474.5	1460	1489	0.009675
chr10	19710059	19713952	copia_Tork	0.9782	92.4	800.0	785	815	0.034156
chr10	19829248	19833712	copia_Ale	0.9825	97.8	228.5	228	229	0.017762
chr10	19858017	19867979	gypsy_Retand	0.9888	97.6	716.0	717	715	0.015586
chr10	19889637	19900417	gypsy_Retand	0.9815	97.8	596.0	596	596	0.022168
chr10	19903302	19910866	gypsy_Retand	0.9928	98.4	556.5	559	554	0.010907
chr10	19930819	19950064	gypsy_Ogre	0.9909	98.4	2414.0	2414	2414	0.010888
chr10	20064213	20069982	gypsy_CRM	0.9842	95.8	705.5	696	715	0.015970
chr10	20119732	20128489	copia_Angela	0.9829	97.1	1298.0	1306	1290	0.017273
chr10	20156668	20167904	copia_SIRE	0.9868	98.1	1370.0	1371	1369	0.018556
chr10	20170607	20179862	copia_Angela	0.9725	97.2	1236.5	1236	1237	0.028070
chr10	20214531	20221023	gypsy_Athila	0.9888	98.9	1514.0	1514	1514	0.011307
chr10	20296918	20306000	copia_Angela	0.9952	99.3	1255.5	1255	1256	0.004802
chr10	20379202	20389974	gypsy_Retand	0.9795	96.8	588.5	591	586	0.024406
chr10	20675579	20686437	gypsy_Retand	0.9765	95.1	605.0	609	601	0.032539
chr10	20706979	20715838	copia_Angela	0.9949	98.9	990.5	988	993	0.006097
chr10	20801929	20810084	copia_Angela	0.9889	98.5	542.0	541	543	0.011197
chr10	20848173	20858178	gypsy_Retand	0.9972	99.7	707.0	707	707	0.002833
chr10	21015832	21029337	gypsy_Athila	0.9939	98.6	1813.5	1806	1821	0.006111
chr10	21031469	21037773	gypsy_Athila	0.9970	99.5	1335.0	1335	1335	0.005268
chr10	21104804	21121552	copia_Angela	0.9888	98.8	980.5	981	980	0.011330
chr10	21169967	21178531	copia_Angela	0.9896	97.1	970.0	979	961	0.010499
chr10	21283861	21295764	gypsy_Ogre	0.9839	97.7	3169.5	3176	3163	0.017635
chr10	21395857	21401539	gypsy_Retand	0.9935	98.9	616.0	617	615	0.008183
chr10	21404147	21413038	copia_Angela	0.9886	98.7	1050.0	1049	1051	0.011532
chr10	21581436	21592156	gypsy_Retand	0.9712	94.1	600.5	599	602	0.029316
chr10	21658116	21666969	copia_Angela	0.9890	98.0	1280.5	1282	1279	0.018241
chr10	21667574	21678540	gypsy_Athila	0.9831	98.1	1483.5	1484	1483	0.017083
chr10	21747820	21756606	copia_Angela	0.9914	99.1	1279.5	1279	1280	0.008671
chr10	21825619	21830878	gypsy_Retand	1.0000	100.0	560.0	560	560	0.000000
chr10	21833959	21842682	copia_Angela	0.9959	98.9	981.5	979	984	0.004102
chr10	21846966	21858195	copia_SIRE	0.9934	98.7	1372.5	1370	1375	0.008085
chr10	21872430	21884656	gypsy_Athila	0.9914	98.3	1399.0	1396	1402	0.010128
chr10	21885865	21895555	gypsy_Athila	1.0000	100.0	1544.0	1544	1544	0.000000
chr10	21954110	21965054	gypsy_Retand	0.9780	95.1	600.0	600	600	0.045103
chr10	22065687	22076319	gypsy_Retand	0.9797	93.2	404.0	411	397	0.020664
chr10	22156554	22165816	copia_Angela	0.9961	99.4	1278.5	1279	1278	0.003926
chr10	22208663	22226436	gypsy_Ogre	0.9674	95.0	2380.5	2372	2389	0.033451
chr10	22235905	22244752	copia_Angela	0.9858	98.3	988.5	990	987	0.014313
chr10	22282795	22291253	gypsy_Athila	0.9867	98.7	1508.0	1508	1508	0.013398
chr10	22330037	22338286	gypsy_Tekay	0.9779	95.8	1325.0	1319	1331	0.034378
chr10	22387499	22395264	gypsy_Athila	0.9893	98.6	1689.0	1691	1687	0.011360
chr10	22498812	22505320	gypsy_Athila	0.9940	98.3	1513.5	1516	1511	0.009357
chr10	22510378	22521139	gypsy_Tekay	0.9715	96.9	1299.5	1299	1300	0.029140
chr10	22639251	22642769	gypsy_Galadriel	0.9836	98.4	550.0	550	550	0.016567
chr10	22849759	22858379	copia_Angela	0.9876	98.7	1047.5	1048	1047	0.012516
chr10	23021773	23030737	copia_Angela	0.9944	99.2	1062.5	1062	1063	0.007564
chr10	23196627	23205917	copia_Angela	0.9813	97.7	1284.0	1287	1281	0.019041
chr10	23244946	23264283	gypsy_Ogre	0.9912	97.7	2401.5	2403	2400	0.018226
chr10	23366460	23385752	gypsy_Ogre	0.9857	97.4	2395.0	2392	2398	0.019559
chr10	23389918	23398465	copia_Angela	0.9898	98.8	980.0	981	979	0.010311
chr10	23531803	23539758	gypsy_Athila	0.9920	98.9	1764.0	1767	1761	0.007993
chr10	23663740	23674482	gypsy_Retand	0.9880	98.8	583.0	583	583	0.012099
chr10	23907178	23911156	copia_Ale	1.0000	100.0	216.0	216	216	0.000000
chr10	24022709	24025968	gypsy_Retand	0.9783	96.7	602.0	604	600	0.027220
chr10	24027904	24039330	copia_SIRE	0.9936	99.0	1561.0	1560	1562	0.008391
chr10	24081470	24093476	gypsy_Ogre	0.9906	98.4	3194.0	3184	3204	0.009498
chr10	24101626	24111219	gypsy_Tekay	0.9777	96.0	1355.0	1362	1348	0.029612
chr10	24159033	24167263	gypsy_Tekay	0.9817	96.0	1326.5	1331	1322	0.027217
chr10	24199524	24202681	copia_Ty1/copia	0.9987	98.9	779.0	783	775	0.003879
chr10	24309918	24318507	copia_Angela	0.9845	97.6	974.0	970	978	0.015656
chr10	24415625	24424435	copia_Angela	0.9929	99.1	1271.5	1272	1271	0.007128
chr10	24564768	24573272	copia_Angela	0.9858	98.5	1056.5	1057	1056	0.014349
chr10	24583081	24592577	gypsy_Athila	0.9869	98.3	1377.5	1378	1377	0.013221
chr10	24617207	24626087	copia_Angela	0.9744	97.2	1054.5	1055	1054	0.026145
chr10	24706406	24717902	copia_SIRE	0.9975	99.5	1584.0	1584	1584	0.003803
chr10	24732223	24738610	gypsy_Retand	0.9735	96.9	717.0	717	717	0.031484
chr10	24753521	24762378	copia_Angela	0.9950	99.3	996.5	997	996	0.006055
chr10	24771493	24782519	gypsy_Tekay	0.9931	98.8	4333.5	4340	4327	0.008147
chr10	24823346	24831803	copia_Angela	0.9876	98.5	1293.0	1292	1294	0.013304
chr10	24880944	24885688	copia_Ale	0.9920	99.2	249.0	249	249	0.008067
chr10	24887080	24891716	copia_Ale	1.0000	100.0	229.0	229	229	0.000000
chr10	24910412	24921706	gypsy_Athila	0.9967	99.5	1526.0	1527	1525	0.003286
chr10	25007197	25023101	copia_SIRE	0.9727	97.1	1684.5	1683	1686	0.027966
chr10	25346493	25356619	copia_SIRE	0.9980	99.5	1519.0	1517	1521	0.001981
chr10	25373378	25379236	gypsy_CRM	0.9877	98.7	1134.5	1135	1134	0.012463
chr10	25391124	25399115	gypsy_Retand	0.9949	99.5	592.0	592	592	0.005087
chr10	25427066	25438503	copia_SIRE	0.9899	97.9	1399.0	1397	1401	0.010869
chr10	25458993	25461292	copia_Ivana	0.9936	99.4	470.0	470	470	0.006405
chr10	25525504	25530417	copia_Ale	0.9864	98.6	221.0	221	221	0.013675
chr10	25547459	25557010	gypsy_Tekay	0.9901	98.0	2138.0	2139	2137	0.012321
chr10	25640214	25649109	copia_Angela	0.9915	98.7	1063.0	1065	1061	0.009479
chr10	25705442	25715909	gypsy_Tekay	0.9923	99.0	2737.0	2735	2739	0.008097
chr10	25768029	25780981	copia_Ale	0.9844	98.4	1984.5	1984	1985	0.015804
chr10	25771363	25776131	copia_Ale	0.9956	99.6	226.0	226	226	0.004448
chr10	25785103	25804326	gypsy_Ogre	0.9747	97.2	2497.5	2500	2495	0.025730
chr10	25917278	25928301	gypsy_Athila	0.9845	98.3	1741.0	1742	1740	0.015683
chr10	25967695	25976024	gypsy_Tekay	0.9790	95.3	1349.0	1343	1355	0.028295
chr10	26002618	26010698	gypsy_Retand	0.9570	92.5	591.5	586	597	0.057308
chr10	26099382	26104531	copia_Ale	1.0000	100.0	232.0	232	232	0.000000
chr10	26206307	26215142	copia_Angela	0.9950	99.5	994.0	994	994	0.005054
chr10	26232153	26240634	gypsy_Athila	0.9914	97.5	1525.5	1538	1513	0.008654
chr10	26276974	26287424	gypsy_Athila	0.9657	96.0	1402.0	1403	1401	0.035311
chr10	26382801	26393893	gypsy_Athila	0.9926	99.1	1485.0	1484	1486	0.007445
chr10	26414692	26423614	copia_Angela	0.9838	98.3	1050.5	1050	1051	0.016383
chr10	26443581	26451839	gypsy_Tekay	0.9804	95.7	1339.5	1337	1342	0.025386
chr10	26503260	26511532	gypsy_Tekay	0.9778	95.6	1320.5	1321	1320	0.029700
chr10	26513669	26521937	gypsy_Tekay	0.9358	92.0	1319.5	1310	1329	0.068167
chr10	26527576	26537070	gypsy_Athila	0.9870	98.2	1388.5	1390	1387	0.015319
chr10	26542520	26550915	gypsy_Athila	0.9727	96.9	1503.0	1504	1502	0.030651
chr10	26559497	26579081	gypsy_Ogre	0.9910	98.0	2444.5	2445	2444	0.015388
chr10	26737786	26750013	gypsy_Athila	0.9986	99.6	1401.5	1403	1400	0.001431
chr10	26750869	26759678	copia_Angela	0.9929	99.1	1271.0	1270	1272	0.007125
chr10	26816128	26825089	copia_Angela	0.9839	98.2	1060.0	1059	1061	0.016242
chr10	26904514	26911377	copia_Tork	0.9963	99.6	544.0	544	544	0.003688
chr10	26956842	26965166	gypsy_Tekay	0.9770	96.3	1356.5	1354	1359	0.025718
chr10	26966937	26974594	gypsy_Tekay	0.9809	95.5	1328.5	1330	1327	0.025655
chr10	27045731	27054037	gypsy_Tekay	0.9803	96.7	1329.0	1329	1329	0.022304
chr10	27121540	27135662	gypsy_Retand	0.9900	96.4	606.5	611	602	0.011798
chr10	27161406	27169905	gypsy_Athila	0.9790	97.6	1528.0	1527	1529	0.021300
chr10	27182800	27191672	copia_Angela	0.9929	98.9	986.0	986	986	0.012295
chr10	27393201	27401556	gypsy_Tekay	0.9664	95.8	1344.0	1343	1345	0.034489
chr10	27431014	27437288	copia_Ale	0.9598	96.0	224.0	224	224	0.041675
chr10	27438601	27443397	copia_Ale	0.9963	99.6	272.0	272	272	0.003684
chr10	27484974	27490398	copia_Ale	1.0000	100.0	179.0	179	179	0.000000
chr10	27528892	27535289	gypsy_Athila	0.9869	98.5	1456.5	1457	1456	0.013186
chr10	27535340	27545813	copia_SIRE	0.9778	97.1	1902.5	1898	1907	0.022535
chr10	27586528	27594828	gypsy_Tekay	0.9894	96.5	1343.0	1348	1338	0.015221
chr10	27707495	27716011	gypsy_Tekay	0.9669	95.2	1399.0	1389	1409	0.034743
chr10	27738363	27746839	gypsy_Athila	0.9894	98.9	1512.0	1512	1512	0.010679
chr10	27859177	27867655	gypsy_Athila	0.9775	96.9	1514.0	1511	1517	0.027704
chr10	27887485	27897601	gypsy_Retand	0.9760	96.9	711.0	709	713	0.025835
