pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
POL3	chrY	43671818	43671819	0.0	1	0	10	9
BEL1	chrY	43671818	43671819	0.0	1	0	15	8
BEL1	chrY	43698891	43698892	0.0	1	0	21	7
POL3	chrY	43698891	43698892	0.0	1	0	15	8
POL3	chrY	43731719	43731720	0.0	1	0	10	9
BEL1	chrY	43731719	43731720	0.0	1	0	21	7
POL3	chrY	44029196	44029315	0.0	103	0	1030	927
BEL1	chrY	44029196	44029315	0.0	103	0	1030	927
POL3	chrY	44351326	44351450	0.0	110	0	1100	990
BEL1	chrY	44351326	44351450	0.0	110	0	1650	880
BEL1	chrY	44351670	44351790	0.0	107	0	1605	856
POL3	chrY	44351670	44351790	0.0	107	0	1400	897
BEL1	chrY	44756912	44756913	0.0	1	0	10	9
POL3	chrY	44756912	44756913	0.0	1	0	21	7
POL3	chrY	45050071	45050072	0.0	1	0	21	7
BEL1	chrY	45050071	45050072	0.0	1	0	21	7
POL3	chrY	45564056	45564057	0.0	1	0	15	8
BEL1	chrY	45564056	45564057	0.0	1	0	15	8
POL3	chrY	46420882	46420883	0.0	1	0	21	7
BEL1	chrY	46420882	46420883	0.0	1	0	21	7
POL3	chrY	47468436	47468561	0.0052173913043478	115	6	1150	1035
BEL1	chrY	47468436	47468561	0.0	115	0	1720	921
POL3	chrY	47468834	47468835	0.0	1	0	15	8
BEL1	chrY	47468834	47468835	0.0	1	0	15	8
BEL1	chrY	47524091	47524092	0.0	1	0	21	7
POL3	chrY	47524091	47524092	0.0	1	0	10	9
BEL1	chrY	55982888	55982889	0.0	1	0	15	8
POL3	chrY	55982888	55982889	0.0	1	0	15	8
BEL1	chrY	59382889	59382890	0.0	1	0	21	7
POL3	chrY	59382889	59382890	0.0	1	0	21	7
POL3	chrY	59874585	59874586	0.0	1	0	15	8
BEL1	chrY	59874585	59874586	0.0	1	0	10	9
BEL1	chrY	61131784	61131785	0.0	1	0	21	7
POL3	chrY	61131784	61131785	0.0	1	0	21	7
POL3	chrY	61912235	61912236	0.0	1	0	21	7
BEL1	chrY	61912235	61912236	0.0	1	0	21	7
POL3	chrY	62722588	62722712	0.0038095238095238	105	4	1050	945
BEL1	chrY	62722588	62722712	0.0	105	0	1575	840
BEL1	chrY	62722849	62722969	0.0	120	0	1800	960
POL3	chrY	62722849	62722969	0.0	120	0	1244	1072
POL3	chrY	67638331	67638332	0.0	1	0	10	9
BEL1	chrY	67638331	67638332	0.0	1	0	21	7
BEL1	chrY	68279363	68279364	0.0	1	0	21	7
POL3	chrY	68279363	68279364	0.0	1	0	15	8
POL3	chrY	69540430	69540431	0.0	1	0	21	7
BEL1	chrY	69540430	69540431	0.0	1	0	21	7
BEL1	chrY	70962458	70962459	0.0	1	0	10	9
POL3	chrY	70962458	70962459	0.0	1	0	21	7
BEL1	chrY	70962889	70962890	0.0	1	0	10	9
POL3	chrY	70962889	70962890	0.0	1	0	21	7
BEL1	chrY	83452686	83452687	0.0	1	0	15	8
POL3	chrY	83452686	83452687	0.0	1	0	15	8
BEL1	chrY	85646137	85646138	0.0	1	0	21	7
POL3	chrY	85646137	85646138	0.0	1	0	21	7
POL3	chrY	85646534	85646535	0.0	1	0	21	7
BEL1	chrY	85646534	85646535	0.0	1	0	21	7
BEL1	chrY	88911838	88911839	0.0	1	0	21	7
POL3	chrY	88911838	88911839	0.0	1	0	15	8
BEL1	chrY	90529171	90529172	0.0	1	0	21	7
POL3	chrY	90529171	90529172	0.0	1	0	21	7
POL3	chrY	90529498	90529499	0.0	1	0	21	7
BEL1	chrY	90529498	90529499	0.0	1	0	21	7
POL3	chrY	92181660	92181780	0.0	115	0	1150	1035
BEL1	chrY	92181660	92181780	0.0	115	0	1150	1035
POL3	chrY	92977486	92977487	0.0	1	0	15	8
BEL1	chrY	92977486	92977487	0.0	1	0	21	7
POL3	chrY	94405797	94405917	0.0	120	0	1620	996
BEL1	chrY	94405797	94405917	0.0	120	0	1800	960
BEL1	chrY	94406021	94406145	0.0	111	0	1665	888
POL3	chrY	94406021	94406145	0.0	111	0	1110	999
POL3	chrY	95444057	95444058	0.0	1	0	15	8
BEL1	chrY	95444057	95444058	0.0	1	0	15	8
BEL1	chrY	95566660	95566661	0.0	1	0	21	7
POL3	chrY	95566660	95566661	0.0	1	0	10	9
BEL1	chrY	97173234	97173235	0.0	1	0	21	7
POL3	chrY	97173234	97173235	0.0	1	0	21	7
BEL1	chrY	97173554	97173555	0.0	1	0	21	7
POL3	chrY	97173554	97173555	0.0	1	0	21	7
POL3	chrY	101468169	101468170	0.0	1	0	21	7
BEL1	chrY	101468169	101468170	0.0	1	0	21	7
POL3	chrY	101914614	101914615	0.0	1	0	21	7
BEL1	chrY	101914614	101914615	0.0	1	0	21	7
BEL1	chrY	101960208	101960333	0.0	125	0	1810	1013
POL3	chrY	101960208	101960333	0.0	125	0	2613	877
POL3	chrY	101960513	101960633	0.0	120	0	2502	843
BEL1	chrY	101960513	101960633	0.0	120	0	1795	961
POL3	chrY	103038803	103038804	0.0	1	0	15	8
BEL1	chrY	103038803	103038804	0.0	1	0	10	9
POL3	chrY	103039272	103039273	0.0	1	0	21	7
BEL1	chrY	103039272	103039273	0.0	1	0	15	8
POL3	chrY	103671304	103671423	0.0033670033670033	107	5	1485	880
BEL1	chrY	103671304	103671423	0.0437956204379562	107	96	2192	759
BEL1	chrY	104032987	104032988	0.0	1	0	10	9
POL3	chrY	104032987	104032988	0.0	1	0	21	7
POL3	chrY	104033333	104033334	0.0	1	0	21	7
BEL1	chrY	104033333	104033334	0.0	1	0	10	9
BEL1	chrY	104368757	104368758	0.0	1	0	10	9
POL3	chrY	104368757	104368758	0.0	1	0	10	9
POL3	chrY	106072986	106072987	0.0	1	0	21	7
BEL1	chrY	106072986	106072987	0.0	1	0	15	8
POL3	chrY	109677441	109677442	0.0	1	0	21	7
BEL1	chrY	109677441	109677442	0.0	1	0	21	7
BEL1	chrY	109677629	109677630	0.0	1	0	21	7
POL3	chrY	109677629	109677630	0.0	1	0	21	7
BEL1	chrY	113845292	113845409	0.0	115	0	1161	1033
POL3	chrY	113845292	113845409	0.0	115	0	1681	929
POL3	chrY	117495066	117495067	0.0	1	0	21	7
BEL1	chrY	117495066	117495067	0.0	1	0	21	7
POL3	chrY	117495393	117495394	0.0	1	0	21	7
BEL1	chrY	117495393	117495394	0.0	1	0	21	7
POL3	chrY	119893150	119893151	0.0	1	0	21	7
BEL1	chrY	119893150	119893151	0.0	1	0	15	8
BEL1	chrY	119893393	119893394	NA	0	NA	NA	NA
POL3	chrY	119893393	119893394	NA	0	NA	NA	NA
BEL1	chrY	119893405	119893406	0.0	1	0	15	8
POL3	chrY	119893405	119893406	0.0	1	0	21	7
POL3	chrY	122343308	122343309	0.0	1	0	15	8
BEL1	chrY	122343308	122343309	0.0	1	0	15	8
BEL1	chrY	123099054	123099055	0.0	1	0	10	9
POL3	chrY	123099054	123099055	0.0	1	0	15	8
BEL1	chrY	124674184	124674185	0.0	1	0	10	9
POL3	chrY	124674184	124674185	0.0	1	0	15	8
BEL1	chrY	126563723	126563724	0.0	1	0	21	7
POL3	chrY	126563723	126563724	0.0	1	0	15	8
BEL1	chrY	128000144	128000146	NA	0	NA	NA	NA
POL3	chrY	128000144	128000146	NA	0	NA	NA	NA
BEL1	chrY	128000168	128000169	0.0	1	0	15	8
POL3	chrY	128000168	128000169	0.0	1	0	15	8
POL3	chrY	130533237	130533238	0.0	1	0	10	9
BEL1	chrY	130533237	130533238	0.0	1	0	21	7
POL3	chrY	130533406	130533508	0.0	102	0	1020	918
BEL1	chrY	130533406	130533508	0.0	102	0	1530	816
POL3	chrY	133501203	133501204	0.0	1	0	15	8
BEL1	chrY	133501203	133501204	0.0	1	0	15	8
BEL1	chrY	133501419	133501420	0.0	1	0	15	8
POL3	chrY	133501419	133501420	0.0	1	0	15	8
BEL1	chrY	134658615	134658616	0.0	1	0	21	7
POL3	chrY	134658615	134658616	0.0	1	0	21	7
BEL1	chrY	135796094	135796095	0.0	1	0	21	7
POL3	chrY	135796094	135796095	0.0	1	0	15	8
POL3	chrY	136963798	136963799	0.0	1	0	15	8
BEL1	chrY	136963798	136963799	0.0	1	0	21	7
BEL1	chrY	137164376	137164377	0.0	1	0	21	7
POL3	chrY	137164376	137164377	0.0	1	0	15	8
BEL1	chrY	137699503	137699504	0.0	1	0	15	8
POL3	chrY	137699503	137699504	0.0	1	0	15	8
POL3	chrY	137713561	137713562	0.0	1	0	10	9
BEL1	chrY	137713561	137713562	0.0	1	0	10	9
BEL1	chrY	139038053	139038054	0.0	1	0	21	7
POL3	chrY	139038053	139038054	0.0	1	0	10	9
BEL1	chrY	140493370	140493371	0.0	1	0	15	8
POL3	chrY	140493370	140493371	0.0	1	0	21	7
POL3	chrY	141192999	141193000	0.0	1	0	15	8
BEL1	chrY	141192999	141193000	0.0	1	0	10	9
BEL1	chrY	142576065	142576066	0.0	1	0	21	7
POL3	chrY	142576065	142576066	0.0	1	0	10	9
POL3	chrY	142841114	142841115	0.0	1	0	10	9
BEL1	chrY	142841114	142841115	0.0	1	0	15	8
BEL1	chrY	142841447	142841448	0.0	1	0	15	8
POL3	chrY	142841447	142841448	0.0	1	0	10	9
POL3	chrY	151182838	151182839	0.0	1	0	10	9
BEL1	chrY	151182838	151182839	0.0	1	0	10	9
BEL1	chrY	151985387	151985388	0.0	1	0	21	7
POL3	chrY	151985387	151985388	0.0	1	0	21	7
POL3	chrY	155606257	155606258	0.0	1	0	15	8
BEL1	chrY	155606257	155606258	0.0	1	0	21	7
POL3	chrY	159046120	159046240	0.0	120	0	1610	998
BEL1	chrY	159046120	159046240	0.0	120	0	1800	960
BEL1	chrY	159046375	159046500	0.0	125	0	1860	1003
POL3	chrY	159046375	159046500	0.0	125	0	1710	1033
POL3	chrY	159048253	159048373	0.0	110	0	1100	990
BEL1	chrY	159048253	159048373	0.0	110	0	1100	990
POL3	chrY	159048530	159048655	0.0	101	0	1010	909
BEL1	chrY	159048530	159048655	0.0	101	0	1010	909
BEL1	chrY	159116281	159116282	0.0	1	0	21	7
POL3	chrY	159116281	159116282	0.0	1	0	21	7
BEL1	chrY	164715863	164715988	0.0	119	0	1745	960
POL3	chrY	164715863	164715988	0.0	119	0	1195	1070
BEL1	chrY	164716126	164716246	0.0	116	0	1740	928
POL3	chrY	164716126	164716246	0.0	116	0	1204	1036
BEL1	chrY	167666661	167666781	0.0	117	0	1190	1049
POL3	chrY	167666661	167666781	0.0	117	0	1185	1050
POL3	chrY	169926303	169926304	0.0	1	0	21	7
BEL1	chrY	169926303	169926304	0.0	1	0	21	7
BEL1	chrY	170482185	170482186	0.0	1	0	21	7
POL3	chrY	170482185	170482186	0.0	1	0	21	7
POL3	chrY	170482522	170482523	0.0	1	0	21	7
BEL1	chrY	170482522	170482523	0.0	1	0	21	7
BEL1	chrY	171355155	171355280	0.0	121	0	1815	968
POL3	chrY	171355155	171355280	0.0	121	0	1210	1089
BEL1	chrY	171355469	171355588	0.0	110	0	1650	880
POL3	chrY	171355469	171355588	0.0	110	0	1120	986
BEL1	chrY	171432618	171432619	0.0	1	0	15	8
POL3	chrY	171432618	171432619	0.0	1	0	21	7
BEL1	chrY	171506425	171506426	0.0	1	0	21	7
POL3	chrY	171506425	171506426	0.0	1	0	15	8
BEL1	chrY	171506722	171506723	0.0	1	0	21	7
POL3	chrY	171506722	171506723	0.0	1	0	15	8
BEL1	chrY	172391308	172391309	0.0	1	0	15	8
POL3	chrY	172391308	172391309	0.0	1	0	15	8
BEL1	chrY	173731780	173731781	0.0	1	0	15	8
POL3	chrY	173731780	173731781	0.0	1	0	15	8
BEL1	chrY	173731980	173731981	0.0	1	0	15	8
POL3	chrY	173731980	173731981	0.0	1	0	15	8
POL3	chrY	174620149	174620150	0.0	1	0	10	9
BEL1	chrY	174620149	174620150	0.0	1	0	15	8
POL3	chrY	174620425	174620426	0.0	1	0	10	9
BEL1	chrY	174620425	174620426	0.0	1	0	15	8
BEL1	chrY	177045134	177045135	0.0	1	0	10	9
POL3	chrY	177045134	177045135	0.0	1	0	21	7
POL3	chrY	177045463	177045464	0.0	1	0	21	7
BEL1	chrY	177045463	177045464	0.0	1	0	15	8
POL3	chrY	177397205	177397206	0.0	1	0	15	8
BEL1	chrY	177397205	177397206	0.0	1	0	10	9
POL3	chrY	177397438	177397439	0.0	1	0	10	9
BEL1	chrY	177397438	177397439	0.0	1	0	10	9
BEL1	chrY	179629847	179629848	0.0	1	0	21	7
POL3	chrY	179629847	179629848	0.0	1	0	10	9
POL3	chrY	187807213	187807214	0.0	1	0	21	7
BEL1	chrY	187807213	187807214	0.0	1	0	21	7
BEL1	chrY	187807684	187807685	0.0	1	0	21	7
POL3	chrY	187807684	187807685	0.0	1	0	21	7
BEL1	chrY	188572396	188572397	0.0	1	0	21	7
POL3	chrY	188572396	188572397	0.0	1	0	10	9
POL3	chrY	191484953	191484954	0.0	1	0	21	7
BEL1	chrY	191484953	191484954	0.0	1	0	21	7
POL3	chrY	193224959	193224960	0.0	1	0	15	8
BEL1	chrY	193224959	193224960	0.0	1	0	21	7
POL3	chrY	194613332	194613333	0.0	1	0	21	7
BEL1	chrY	194613332	194613333	0.0	1	0	21	7
POL3	chrY	195543980	195543981	0.0	1	0	15	8
BEL1	chrY	195543980	195543981	0.0	1	0	21	7
BEL1	chrY	195544244	195544245	0.0	1	0	21	7
POL3	chrY	195544244	195544245	0.0	1	0	21	7
BEL1	chrY	196399357	196399482	0.0	104	0	1560	832
POL3	chrY	196399357	196399482	0.0	104	0	1040	936
POL3	chrY	197495257	197495258	0.0	1	0	21	7
BEL1	chrY	197495257	197495258	0.0	1	0	21	7
POL3	chrY	200967135	200967136	0.0	1	0	15	8
BEL1	chrY	200967135	200967136	0.0	1	0	21	7
POL3	chrY	201137916	201137917	0.0	1	0	15	8
BEL1	chrY	201137916	201137917	0.0	1	0	21	7
BEL1	chrY	204723521	204723646	0.0	122	0	1220	1098
POL3	chrY	204723521	204723646	0.0	122	0	1585	1025
BEL1	chrY	204723764	204723884	0.0	119	0	1190	1071
POL3	chrY	204723764	204723884	0.0	119	0	2307	865
BEL1	chrY	207559148	207559149	0.0	1	0	21	7
POL3	chrY	207559148	207559149	0.0	1	0	21	7
POL3	chrY	209542431	209542432	0.0	1	0	21	7
BEL1	chrY	209542431	209542432	0.0	1	0	10	9
BEL1	chrY	210474675	210474676	0.0	1	0	15	8
POL3	chrY	210474675	210474676	0.0	1	0	10	9
BEL1	chrY	212702536	212702537	NA	0	NA	NA	NA
POL3	chrY	212702536	212702537	NA	0	NA	NA	NA
POL3	chrY	212871507	212871508	0.0	1	0	21	7
BEL1	chrY	212871507	212871508	0.0	1	0	10	9
BEL1	chrY	212871858	212871859	0.0	1	0	15	8
POL3	chrY	212871858	212871859	0.0	1	0	21	7
BEL1	chrY	213758934	213758935	0.0	1	0	21	7
POL3	chrY	213758934	213758935	0.0	1	0	21	7
BEL1	chrY	216831562	216831563	0.0	1	0	21	7
POL3	chrY	216831562	216831563	0.0	1	0	15	8
BEL1	chrY	217967285	217967286	0.0	1	0	15	8
POL3	chrY	217967285	217967286	0.0	1	0	10	9
POL3	chrY	217967713	217967714	0.0	1	0	10	9
BEL1	chrY	217967713	217967714	0.0	1	0	21	7
POL3	chrY	218163081	218163082	0.0	1	0	21	7
BEL1	chrY	218163081	218163082	0.0	1	0	10	9
POL3	chrY	218163422	218163423	0.0	1	0	21	7
BEL1	chrY	218163422	218163423	0.0	1	0	15	8
POL3	chrY	223162725	223162842	0.0	117	0	1606	966
BEL1	chrY	223162725	223162842	0.0	117	0	1181	1051
POL3	chrY	223190769	223190770	0.0	1	0	10	9
BEL1	chrY	223190769	223190770	0.0	1	0	10	9
BEL1	chrY	223190958	223190959	0.0	1	0	21	7
POL3	chrY	223190958	223190959	0.0	1	0	10	9
BEL1	chrY	229191341	229191461	0.0	116	0	1160	1044
POL3	chrY	229191341	229191461	0.0	116	0	1740	928
BEL1	chrY	229418858	229418859	0.0	1	0	21	7
POL3	chrY	229418858	229418859	0.0	1	0	21	7
BEL1	chrY	229419063	229419064	0.0	1	0	21	7
POL3	chrY	229419063	229419064	0.0	1	0	21	7
BEL1	chrY	230024667	230024668	0.0	1	0	15	8
POL3	chrY	230024667	230024668	0.0	1	0	21	7
BEL1	chrY	230024982	230024983	0.0	1	0	15	8
POL3	chrY	230024982	230024983	0.0	1	0	21	7
BEL1	chrY	230212917	230212941	0.0	8	0	120	64
POL3	chrY	230212917	230212941	0.0	8	0	80	72
BEL1	chrY	230213036	230213037	0.0	1	0	15	8
POL3	chrY	230213036	230213037	0.0	1	0	15	8
BEL1	chrY	231674612	231674613	0.0	1	0	21	7
POL3	chrY	231674612	231674613	0.0	1	0	21	7
BEL1	chrY	231674884	231674885	0.0	1	0	21	7
POL3	chrY	231674884	231674885	0.0	1	0	15	8
BEL1	chrY	234660899	234660900	0.0	1	0	15	8
POL3	chrY	234660899	234660900	0.0	1	0	21	7
BEL1	chrY	234661279	234661328	0.0	1	0	21	7
POL3	chrY	234661279	234661328	0.0	1	0	21	7
POL3	chrY	234661453	234661454	0.0	1	0	21	7
BEL1	chrY	234661453	234661454	0.0	1	0	21	7
POL3	chrY	234728822	234728823	0.0	1	0	15	8
BEL1	chrY	234728822	234728823	0.0	1	0	21	7
POL3	chrY	235710570	235710690	0.0033333333333333	120	4	1200	1080
BEL1	chrY	235710570	235710690	0.0	120	0	1200	1080
BEL1	chrY	235710786	235710911	0.0	119	0	1190	1071
POL3	chrY	235710786	235710911	0.0	119	0	1190	1071
POL3	chrY	236629475	236629476	0.0	1	0	10	9
BEL1	chrY	236629475	236629476	0.0	1	0	21	7
BEL1	chrY	241893580	241893705	0.0	101	0	1010	909
POL3	chrY	241893580	241893705	0.0	101	0	1010	909
POL3	chrY	241893886	241894006	0.0	117	0	1170	1053
BEL1	chrY	241893886	241894006	0.0	117	0	1170	1053
POL3	chrY	242924654	242924655	0.0	1	0	10	9
BEL1	chrY	242924654	242924655	0.3333333333333333	1	5	15	8
POL3	chrY	252291729	252291730	0.0	1	0	21	7
BEL1	chrY	252291729	252291730	0.0	1	0	10	9
BEL1	chrY	252748190	252748191	0.0	1	0	21	7
POL3	chrY	252748190	252748191	0.0	1	0	21	7
POL3	chrY	256803162	256803163	0.0	1	0	15	8
BEL1	chrY	256803162	256803163	0.0	1	0	15	8
POL3	chrY	256803708	256803709	0.0	1	0	15	8
BEL1	chrY	256803708	256803709	0.0	1	0	15	8
POL3	chrY	257041009	257041010	0.0	1	0	21	7
BEL1	chrY	257041009	257041010	0.0	1	0	21	7
POL3	chrY	258945690	258945691	0.0	1	0	21	7
BEL1	chrY	258945690	258945691	0.0	1	0	21	7
POL3	chrY	258945968	258945969	0.0	1	0	21	7
BEL1	chrY	258945968	258945969	0.0	1	0	21	7
BEL1	chrY	260163658	260163659	0.0	1	0	10	9
POL3	chrY	260163658	260163659	0.0	1	0	10	9
POL3	chrY	264715970	264715971	0.0	1	0	10	9
BEL1	chrY	264715970	264715971	0.0	1	0	15	8
BEL1	chrY	265300153	265300273	0.0	112	0	1140	1004
POL3	chrY	265300153	265300273	0.0	112	0	1140	1004
BEL1	chrY	265365350	265365351	0.0	1	0	15	8
POL3	chrY	265365350	265365351	0.0	1	0	21	7
BEL1	chrY	266802513	266802514	0.0	1	0	10	9
POL3	chrY	266802513	266802514	0.0	1	0	10	9
POL3	chrY	268381746	268381747	0.0	1	0	10	9
BEL1	chrY	268381746	268381747	0.0	1	0	21	7
BEL1	chrY	268708972	268708973	0.0	1	0	21	7
POL3	chrY	268708972	268708973	0.0	1	0	15	8
POL3	chrY	268892457	268892458	0.0	1	0	15	8
BEL1	chrY	268892457	268892458	0.0	1	0	21	7
BEL1	chrY	269024367	269024368	0.0	1	0	21	7
POL3	chrY	269024367	269024368	0.0	1	0	21	7
POL3	chrY	270278150	270278151	0.0	1	0	21	7
BEL1	chrY	270278150	270278151	0.0	1	0	15	8
BEL1	chrY	270278505	270278506	0.0	1	0	15	8
POL3	chrY	270278505	270278506	0.0	1	0	21	7
BEL1	chrY	270797089	270797090	0.0	1	0	15	8
POL3	chrY	270797089	270797090	0.0	1	0	21	7
POL3	chrY	270797338	270797339	0.0	1	0	21	7
BEL1	chrY	270797338	270797339	0.0	1	0	15	8
POL3	chrY	272138407	272138527	0.0	105	0	1050	945
BEL1	chrY	272138407	272138527	0.0	105	0	1050	945
POL3	chrY	273787870	273787871	0.0	1	0	15	8
BEL1	chrY	273787870	273787871	0.0	1	0	10	9
BEL1	chrY	274464480	274464481	0.0	1	0	10	9
POL3	chrY	274464480	274464481	0.0	1	0	21	7
BEL1	chrY	276470853	276470854	0.0	1	0	15	8
POL3	chrY	276470853	276470854	0.0	1	0	21	7
POL3	chrY	278317180	278317181	0.0	1	0	15	8
BEL1	chrY	278317180	278317181	0.0	1	0	15	8
POL3	chrY	278943337	278943338	0.0	1	0	15	8
BEL1	chrY	278943337	278943338	0.0	1	0	21	7
BEL1	chrY	280392768	280392769	0.0	1	0	10	9
POL3	chrY	280392768	280392769	0.0	1	0	15	8
POL3	chrY	282584409	282584416	0.0	8	0	80	72
BEL1	chrY	282584409	282584416	0.0	8	0	80	72
POL3	chrY	282759026	282759027	0.0	1	0	21	7
BEL1	chrY	282759026	282759027	0.0	1	0	21	7
POL3	chrY	282820587	282820588	0.0	1	0	21	7
BEL1	chrY	282820587	282820588	0.0	1	0	21	7
POL3	chrY	287736658	287736659	0.0	1	0	21	7
BEL1	chrY	287736658	287736659	0.0	1	0	10	9
BEL1	chrY	288219026	288219027	0.0	1	0	10	9
POL3	chrY	288219026	288219027	0.0	1	0	21	7
BEL1	chrY	288428946	288428947	0.0	1	0	21	7
POL3	chrY	288428946	288428947	0.0	1	0	21	7
BEL1	chrY	288429288	288429289	0.0	1	0	21	7
POL3	chrY	288429288	288429289	0.0	1	0	21	7
BEL1	chrY	289668519	289668520	0.0	1	0	10	9
POL3	chrY	289668519	289668520	0.0	1	0	15	8
POL3	chrY	289668896	289668897	0.0	1	0	15	8
BEL1	chrY	289668896	289668897	0.0	1	0	10	9
BEL1	chrY	290448993	290448994	0.0	1	0	15	8
POL3	chrY	290448993	290448994	0.0	1	0	10	9
POL3	chrY	291663264	291663265	0.0	1	0	21	7
BEL1	chrY	291663264	291663265	0.0	1	0	10	9
POL3	chrY	296461108	296461109	0.0	1	0	10	9
BEL1	chrY	296461108	296461109	0.0	1	0	21	7
POL3	chrY	297222837	297222838	0.0	1	0	10	9
BEL1	chrY	297222837	297222838	0.0	1	0	10	9
POL3	chrY	297817683	297817684	0.0	1	0	10	9
BEL1	chrY	297817683	297817684	0.0	1	0	10	9
BEL1	chrY	300512556	300512557	0.0	1	0	10	9
POL3	chrY	300512556	300512557	0.0	1	0	10	9
POL3	chrY	302873471	302873472	0.0	1	0	21	7
BEL1	chrY	302873471	302873472	0.0	1	0	21	7
POL3	chrY	305197959	305197960	0.0	1	0	15	8
BEL1	chrY	305197959	305197960	0.0	1	0	10	9
POL3	chrY	305198142	305198143	0.0	1	0	15	8
BEL1	chrY	305198142	305198143	0.0	1	0	10	9
POL3	chrY	305203823	305203824	0.0	1	0	15	8
BEL1	chrY	305203823	305203824	0.0	1	0	15	8
BEL1	chrY	309632973	309632974	0.0	1	0	15	8
POL3	chrY	309632973	309632974	0.0	1	0	10	9
BEL1	chrY	310246746	310246747	0.0	1	0	15	8
POL3	chrY	310246746	310246747	0.0	1	0	10	9
POL3	chrY	310369912	310369913	0.0	1	0	21	7
BEL1	chrY	310369912	310369913	0.0	1	0	21	7
POL3	chrY	310438186	310438187	0.0	1	0	10	9
BEL1	chrY	310438186	310438187	0.0	1	0	21	7
BEL1	chrY	310438519	310438520	0.0	1	0	21	7
POL3	chrY	310438519	310438520	0.0	1	0	10	9
POL3	chrY	310439275	310439276	0.0	1	0	15	8
BEL1	chrY	310439275	310439276	0.0	1	0	15	8
BEL1	chrY	311212012	311212013	0.0	1	0	21	7
POL3	chrY	311212012	311212013	0.0	1	0	21	7
POL3	chrY	311655030	311655031	0.0	1	0	10	9
BEL1	chrY	311655030	311655031	0.0	1	0	10	9
POL3	chrY	312625497	312625498	0.0	1	0	21	7
BEL1	chrY	312625497	312625498	0.0	1	0	10	9
POL3	chrY	315167227	315167228	0.0	1	0	15	8
BEL1	chrY	315167227	315167228	0.0	1	0	15	8
