pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
FRA1	chr1	6798039	6798159	0.00972553699284	112	163	16760	24
BEL1	chr1	6798039	6798159	0.0178025034770514	112	128	7190	468
FRA1	chr1	6993058	6993182	0.0057692307692307	104	27	4680	832
BEL1	chr1	6993058	6993182	0.0089285714285714	104	26	2912	832
BEL1	chr1	6993248	6993368	0.0109202096680256	106	75	6868	440
FRA1	chr1	6993248	6993368	0.0132075471698113	106	63	4770	848
FRA1	chr1	7289774	7289893	0.0	103	0	5979	696
BEL1	chr1	7289774	7289893	0.0185268190646944	103	124	6693	422
FRA1	chr1	7489859	7489981	0.0255451713395638	107	123	4815	856
BEL1	chr1	7489859	7489981	0.0248226950354609	107	168	6768	456
FRA1	chr1	7490106	7490237	0.0104432301153612	130	86	8235	822
BEL1	chr1	7490106	7490237	0.0066820276497695	130	58	8680	512
BEL1	chr1	7627053	7627178	0.0196763515998528	125	107	5438	772
FRA1	chr1	7627053	7627178	0.0078048780487804	125	48	6150	950
BEL1	chr1	7627346	7627466	0.0046801872074883	120	24	5128	752
FRA1	chr1	7627346	7627466	0.002808199943836	120	20	7122	796
FRA1	chr1	7976263	7976383	0.001787509775444	120	32	17902	28
BEL1	chr1	7976263	7976383	0.001927607624759	120	9	4669	806
FRA1	chr1	8007742	8007867	0.0027989821882951	121	22	7860	738
BEL1	chr1	8007742	8007867	0.0167293233082706	121	178	10640	272
FRA1	chr1	8160920	8161045	0.0095785440613026	116	50	5220	928
BEL1	chr1	8160920	8161045	0.0069608615707906	116	53	7614	468
BEL1	chr1	8161122	8161242	0.0013888888888888	120	11	7920	480
FRA1	chr1	8161122	8161242	0.0	120	0	7810	732
BEL1	chr1	8235232	8235352	0.0263258298359404	115	138	5242	684
FRA1	chr1	8235232	8235352	0.0186601977980966	115	100	5359	904
FRA1	chr1	8255871	8255996	0.0	123	0	11168	494
BEL1	chr1	8255871	8255996	0.0056402757468142	123	27	4787	826
FRA1	chr1	8256222	8256342	0.0323010323010323	99	291	9009	396
BEL1	chr1	8256222	8256342	0.0206880520688052	99	89	4302	612
FRA1	chr1	8626397	8626517	0.0014204545454545	119	11	7744	726
BEL1	chr1	8626397	8626517	0.0077967080565983	119	27	3463	938
FRA1	chr1	8673526	8673646	0.0120183553062859	118	165	13729	266
BEL1	chr1	8673526	8673646	0.0119408642911296	118	63	5276	712
BEL1	chr1	8854550	8854675	0.0058021978021978	125	66	11375	250
FRA1	chr1	8854550	8854675	0.0	125	0	11250	510
FRA1	chr1	9315893	9316013	0.014551639421714	118	154	10583	486
BEL1	chr1	9315893	9316013	0.0165313437202838	118	226	13671	34
FRA1	chr1	9316133	9316258	0.0058003038254384	122	42	7241	810
BEL1	chr1	9316133	9316258	0.0103888608325517	122	144	13861	54
FRA1	chr1	9651241	9651361	0.0208495208495208	117	161	7722	702
BEL1	chr1	9651241	9651361	0.0121557454890788	117	64	5265	702
BEL1	chr1	9671087	9671229	0.016577221228384	128	139	8385	566
FRA1	chr1	9671087	9671229	0.0259740259740259	128	256	9856	696
BEL1	chr1	9695741	9695908	0.0186680121089808	163	222	11892	592
FRA1	chr1	9695741	9695908	0.0133919648211073	163	201	15009	684
FRA1	chr1	9920253	9920378	0.0328377504848093	85	254	7735	340
BEL1	chr1	9920253	9920378	0.0247058823529411	85	252	10200	0
FRA1	chr1	9920471	9920591	0.0266323024054982	97	310	11640	194
BEL1	chr1	9920471	9920591	0.0252577319587628	97	294	11640	0
FRA1	chr1	10022559	10022679	0.0191719355496634	97	282	14709	8
BEL1	chr1	10022559	10022679	0.0210355987055016	97	143	6798	364
FRA1	chr1	10023500	10023623	0.0062092517851598	98	40	6442	592
BEL1	chr1	10023500	10023623	0.0	98	0	2996	760
BEL1	chr1	10206749	10206874	0.0042535091450446	119	60	14106	12
FRA1	chr1	10206749	10206874	0.0102344007923407	119	186	18174	2
FRA1	chr1	10207004	10207124	0.0052705354639753	117	94	17835	4
BEL1	chr1	10207004	10207124	0.013034188034188	117	183	14040	0
FRA1	chr1	10345509	10345629	0.0017241379310344	116	9	5220	928
BEL1	chr1	10345509	10345629	0.0	116	0	5118	708
FRA1	chr1	10506187	10506312	0.00740475337394	121	62	8373	704
BEL1	chr1	10506187	10506312	0.0060774879716383	121	24	3949	902
FRA1	chr1	10506557	10506758	0.0028709851067647	199	48	16719	912
BEL1	chr1	10506557	10506758	0.0024078979051288	199	30	12459	906
BEL1	chr1	10506993	10507118	0.0	121	0	10861	254
FRA1	chr1	10506993	10507118	0.0044768482987976	121	35	7818	742
FRA1	chr1	10545523	10545648	0.0	118	0	10588	484
BEL1	chr1	10545523	10545648	0.0133171912832929	118	44	3304	944
FRA1	chr1	10545828	10545948	0.0012032580525731	119	13	10804	478
BEL1	chr1	10545828	10545948	0.0093967299379815	119	50	5321	718
FRA1	chr1	10660061	10660172	0.0205734115508551	104	249	12103	234
BEL1	chr1	10660061	10660172	0.0287469826640333	104	262	9114	236
FRA1	chr1	10707530	10707650	0.0	116	0	5520	904
BEL1	chr1	10707530	10707650	0.0	116	0	7494	484
BEL1	chr1	10869718	10869843	0.0138351983723296	117	136	9830	300
FRA1	chr1	10869718	10869843	0.0168439083577189	117	236	14011	236
FRA1	chr1	10870031	10870151	0.0049019607843137	113	82	16728	34
BEL1	chr1	10870031	10870151	0.0262680444900213	113	333	12677	62
FRA1	chr1	10891686	10891806	0.0	113	0	6471	772
BEL1	chr1	10891686	10891806	0.0045696877380045	113	24	5252	664
FRA1	chr1	11032705	11032830	0.0	121	0	18513	0
BEL1	chr1	11032705	11032830	0.0	121	0	14520	0
FRA1	chr1	11032918	11033038	0.0	114	0	17442	0
BEL1	chr1	11032918	11033038	0.0	114	0	13680	0
BEL1	chr1	11718725	11718855	0.0041928721174004	128	18	4293	942
FRA1	chr1	11718725	11718855	0.0	128	0	9868	672
FRA1	chr1	11729689	11729809	0.0199371159068172	119	279	13994	258
BEL1	chr1	11729689	11729809	0.0126958936718904	119	128	10082	300
FRA1	chr1	11950555	11950676	0.009795834192617	100	95	9698	364
BEL1	chr1	11950555	11950676	0.0153461217681401	100	92	5995	458
FRA1	chr1	12369454	12369575	0.00463009562154	110	46	9935	446
BEL1	chr1	12369454	12369575	0.0070250458155161	110	69	9822	236
FRA1	chr1	12369655	12369775	0.0038338658146964	117	54	14085	232
BEL1	chr1	12369655	12369775	0.0045189229900207	117	48	10622	236
BEL1	chr1	12419286	12419406	0.0042016806722689	102	12	2856	816
FRA1	chr1	12419286	12419406	0.0	102	0	8244	492
FRA1	chr1	12440697	12440822	0.0047429001098964	113	82	17289	0
BEL1	chr1	12440697	12440822	0.0040560471976401	113	55	13560	0
FRA1	chr1	12440947	12441067	0.0098593109560208	118	178	18054	0
BEL1	chr1	12440947	12441067	0.0088983050847457	118	126	14160	0
FRA1	chr1	12682979	12683099	0.0065612563192427	104	61	9297	430
BEL1	chr1	12682979	12683099	0.0078983516483516	104	23	2912	832
FRA1	chr1	12872266	12872374	0.0195743712302264	107	172	8787	504
BEL1	chr1	12872266	12872374	0.0109519797809604	107	65	5935	538
FRA1	chr1	13072364	13072484	0.0	103	0	12360	206
BEL1	chr1	13072364	13072484	0.0096011816838995	103	117	12186	12
BEL1	chr1	13072651	13072776	0.0052752293577981	109	69	13080	0
FRA1	chr1	13072651	13072776	0.0014737406216505	109	11	7464	634
FRA1	chr1	13656928	13657047	0.0091505742774201	104	145	15846	4
BEL1	chr1	13656928	13657047	0.0034188034188034	104	16	4680	624
FRA1	chr1	13657194	13657319	0.0148065198457135	107	238	16074	18
BEL1	chr1	13657194	13657319	0.0086370339161575	107	41	4747	650
FRA1	chr1	13799673	13799793	0.0254545454545454	110	336	13200	220
BEL1	chr1	13799673	13799793	0.0165656565656565	110	82	4950	660
FRA1	chr1	13799853	13799978	0.020021645021645	112	148	7392	672
BEL1	chr1	13799853	13799978	0.0184523809523809	112	93	5040	672
BEL1	chr1	14318308	14318428	0.0	119	0	3332	952
FRA1	chr1	14318308	14318428	0.0061624649859943	119	33	5355	952
FRA1	chr1	14436948	14437073	0.0032434026242075	105	22	6783	644
BEL1	chr1	14436948	14437073	0.0047619047619047	105	14	2940	840
FRA1	chr1	14437132	14437252	0.0078283778697779	118	104	13285	298
BEL1	chr1	14437132	14437252	0.009224817735456	118	62	6721	574
FRA1	chr1	14722002	14722122	0.0258770174736561	98	388	14994	0
BEL1	chr1	14722002	14722122	0.0245866529598218	98	287	11673	6
FRA1	chr1	14722175	14722300	0.0130996636572844	118	148	11298	448
BEL1	chr1	14722175	14722300	0.0	118	0	10688	240
BEL1	chr1	15502104	15502229	0.0388655462184873	102	111	2856	816
FRA1	chr1	15502104	15502229	0.0206775186977562	102	141	6819	606
FRA1	chr1	16753325	16753445	0.0070550751024123	114	93	13182	264
BEL1	chr1	16753325	16753445	0.0	114	0	9628	288
FRA1	chr1	16753589	16753714	0.0059601415533618	118	64	10738	472
BEL1	chr1	16753589	16753714	0.0154045307443365	118	119	7725	478
FRA1	chr1	17031362	17031487	0.0165656565656565	110	82	4950	880
BEL1	chr1	17031362	17031487	0.0	110	0	4814	676
FRA1	chr1	17055798	17055918	0.0	117	0	10588	474
BEL1	chr1	17055798	17055918	0.0040020655822359	117	31	7746	468
BEL1	chr1	17056056	17056181	0.0	118	0	7788	472
FRA1	chr1	17056056	17056181	0.0	118	0	10463	494
FRA1	chr1	17076112	17076230	0.0	109	0	5064	858
BEL1	chr1	17076112	17076230	0.0032070555221487	109	16	4989	646
FRA1	chr1	17240917	17241042	0.0104978354978354	121	194	18480	2
BEL1	chr1	17240917	17241042	0.0	121	0	5411	730
FRA1	chr1	17241162	17241282	0.0	119	0	18207	0
BEL1	chr1	17241162	17241282	0.0	119	0	6379	618
BEL1	chr1	18010210	18010340	0.0037981551817688	110	14	3686	820
FRA1	chr1	18010210	18010340	0.0101994900254987	110	68	6667	718
BEL1	chr1	18052031	18052151	0.017017984915877	109	88	5171	634
FRA1	chr1	18052031	18052151	0.0145089285714285	109	104	7168	658
FRA1	chr1	18052375	18052500	0.0210705405051694	118	161	7641	722
BEL1	chr1	18052375	18052500	0.0333839150227617	118	154	4613	790
FRA1	chr1	18218397	18218517	0.016515195934721	112	169	10233	446
BEL1	chr1	18218397	18218517	0.0117694805194805	112	87	7392	448
FRA1	chr1	18240706	18240831	0.021732994637313	108	154	7086	652
BEL1	chr1	18240706	18240831	0.014712438698172	108	66	4486	692
FRA1	chr1	18294167	18294292	0.0	114	0	10324	460
BEL1	chr1	18294167	18294292	0.0076697496052334	114	34	4433	766
BEL1	chr1	18294431	18294551	0.0079570688378978	116	43	5404	680
FRA1	chr1	18294431	18294551	0.0050457038391224	116	69	13675	250
FRA1	chr1	18349099	18349219	0.0014046737326012	120	11	7831	730
BEL1	chr1	18349099	18349219	0.0059940059940059	120	66	11011	234
FRA1	chr1	18468128	18468248	0.0461634435433562	91	222	4809	660
BEL1	chr1	18468128	18468248	0.0129564193168433	91	77	5943	370
FRA1	chr1	18693392	18693519	0.0214833759590792	103	126	5865	732
BEL1	chr1	18693392	18693519	0.0453901890563837	103	545	12007	26
BEL1	chr1	19006207	19006332	0.0145278450363196	118	48	3304	944
FRA1	chr1	19006207	19006332	0.0096735187424425	118	128	13232	300
BEL1	chr1	19117272	19117397	0.0	94	0	11280	0
FRA1	chr1	19117272	19117397	0.0	94	0	14382	0
FRA1	chr1	19328934	19329054	0.019150876481913	116	189	9869	526
BEL1	chr1	19328934	19329054	0.0195234435049961	116	127	6505	574
FRA1	chr1	19471578	19471702	0.0236393622869708	107	387	16371	0
BEL1	chr1	19471578	19471702	0.0106697819314641	107	137	12840	0
FRA1	chr1	19471831	19471998	0.0050386992883486	159	97	19251	376
BEL1	chr1	19471831	19471998	0.010529213405822	159	153	14531	394
FRA1	chr1	19539016	19539141	0.0069905627403005	121	80	11444	458
BEL1	chr1	19539016	19539141	0.0070134424313267	121	24	3422	964
BEL1	chr1	19539325	19539450	0.0214997378080755	124	82	3814	956
FRA1	chr1	19539325	19539450	0.0170065626984687	124	241	14171	298
FRA1	chr1	19670524	19670646	0.0	100	0	6423	626
BEL1	chr1	19670524	19670646	0.0091623036649214	100	42	4584	592
FRA1	chr1	19730972	19731097	0.0	101	0	4545	808
BEL1	chr1	19730972	19731097	0.0	101	0	2828	808
FRA1	chr1	19798366	19798551	0.0120259536860946	181	215	17878	646
BEL1	chr1	19798366	19798551	0.0070544475084974	181	110	15593	454
FRA1	chr1	19798843	19798964	0.010236993409059	109	73	7131	660
BEL1	chr1	19798843	19798964	0.0075360419397116	109	23	3052	872
BEL1	chr1	19820946	19821067	0.0192537313432835	100	129	6700	392
FRA1	chr1	19820946	19821067	0.0169646950939935	100	259	15267	2
BEL1	chr1	20199635	20199755	0.0079131652661064	119	113	14280	0
FRA1	chr1	20199635	20199755	0.0028545478136758	119	22	7707	728
FRA1	chr1	20199869	20199994	0.0	125	0	8187	756
BEL1	chr1	20199869	20199994	0.003874156702959	125	58	14971	2
FRA1	chr1	20214340	20214460	0.0091084252933963	111	52	5709	820
BEL1	chr1	20214340	20214460	0.0188193034515071	111	241	12806	36
FRA1	chr1	20339148	20339273	0.0054945054945054	124	62	11284	496
BEL1	chr1	20339148	20339273	0.0105083088954056	124	86	8184	496
FRA1	chr1	20534403	20534524	0.0	106	0	4770	848
BEL1	chr1	20534403	20534524	0.0015962850094325	106	11	6891	434
FRA1	chr1	20534923	20535043	0.0161175295963485	111	113	7011	696
BEL1	chr1	20534923	20535043	0.0174548250672818	111	227	13005	22
BEL1	chr1	21361462	21361582	0.017579908675799	73	154	8760	0
FRA1	chr1	21361462	21361582	0.0432746649442919	73	268	6193	328
FRA1	chr1	21361690	21361815	0.0241171403962101	86	252	10449	186
BEL1	chr1	21361690	21361815	0.0398863190905527	86	407	10204	8
FRA1	chr1	21400004	21400129	0.0	125	0	17804	82
BEL1	chr1	21400004	21400129	0.006	125	21	3500	1000
FRA1	chr1	21400341	21400450	0.0048731092968799	105	77	15801	16
BEL1	chr1	21400341	21400450	0.0047619047619047	105	14	2940	840
FRA1	chr1	21401993	21402118	0.0104375752709755	118	78	7473	738
BEL1	chr1	21401993	21402118	0.0091264667535853	118	98	10738	236
BEL1	chr1	21402307	21402427	0.0142523364485981	107	183	12840	0
FRA1	chr1	21402307	21402427	0.0102432778489116	107	128	12496	238
FRA1	chr1	21634449	21634574	0.0137825421133231	121	144	10448	530
BEL1	chr1	21634449	21634574	0.0	121	0	7154	564
FRA1	chr1	21691938	21692054	0.006278224474061	103	57	9079	440
BEL1	chr1	21691938	21692054	0.0032462741626088	103	22	6777	414
FRA1	chr1	21692413	21692532	0.0016032648301996	110	11	6861	698
BEL1	chr1	21692413	21692532	0.0094155844155844	110	29	3080	880
FRA1	chr1	22205727	22205852	0.0064407137577869	112	61	9471	506
BEL1	chr1	22205727	22205852	0.0084507042253521	112	39	4615	722
BEL1	chr1	22206090	22206233	0.0231953980330302	99	250	10778	76
FRA1	chr1	22206090	22206233	0.0357580210629439	99	292	8166	498
FRA1	chr1	22745968	22746088	0.0047138047138047	99	21	4455	792
BEL1	chr1	22745968	22746088	0.0	99	0	4030	644
FRA1	chr1	22868663	22868788	0.0126770327820144	117	128	10097	512
BEL1	chr1	22868663	22868788	0.0168776371308016	117	88	5214	708
FRA1	chr1	22893677	22893790	0.0122830169525936	108	121	9851	434
BEL1	chr1	22893677	22893790	0.0091391509433962	108	31	3392	832
BEL1	chr1	22928432	22928557	0.0076863950807071	124	60	7806	532
FRA1	chr1	22928432	22928557	0.0	124	0	5580	992
BEL1	chr1	22928602	22928749	0.0109569762766385	140	109	9948	504
FRA1	chr1	22928602	22928749	0.0035914702581369	140	32	8910	876
FRA1	chr1	22928907	22929032	0.0	123	0	5535	984
BEL1	chr1	22928907	22929032	0.0023228803716608	123	26	11193	246
FRA1	chr1	23794956	23795076	0.0065004262574595	105	61	9384	434
BEL1	chr1	23794956	23795076	0.0078231292517006	105	23	2940	840
FRA1	chr1	24555063	24555182	0.0019013666072489	110	32	16830	0
BEL1	chr1	24555063	24555182	0.0057187622405013	110	73	12765	30
FRA1	chr1	24555304	24555428	0.0026497085320614	111	45	16983	0
BEL1	chr1	24555304	24555428	0.0071280071280071	111	72	10101	222
BEL1	chr1	24556187	24556306	0.0266881028938906	107	83	3110	844
FRA1	chr1	24556187	24556306	0.0	107	0	6777	676
FRA1	chr1	24813545	24813665	0.0283006535947712	100	433	15300	0
BEL1	chr1	24813545	24813665	0.0160833333333333	100	193	12000	0
FRA1	chr1	24943399	24943524	0.0122222222222222	100	55	4500	800
BEL1	chr1	24943399	24943524	0.0103571428571428	100	29	2800	800
FRA1	chr1	25105388	25105512	0.0012050128534704	120	15	12448	376
BEL1	chr1	25105388	25105512	0.0012298959318826	120	13	10570	268
FRA1	chr1	25350395	25350545	0.0084702258726899	145	99	11688	746
BEL1	chr1	25350395	25350545	0.0152616279069767	145	63	4128	1152
BEL1	chr1	25350763	25350880	0.0207482993197278	105	61	2940	840
FRA1	chr1	25350763	25350880	0.0276190476190476	105	348	12600	210
FRA1	chr1	25402770	25402889	0.0095953274926992	104	69	7191	602
BEL1	chr1	25402770	25402889	0.0151690262929789	104	105	6922	412
FRA1	chr1	25459001	25459126	0.0016526442307692	102	11	6656	620
BEL1	chr1	25459001	25459126	0.0119047619047619	102	34	2856	816
FRA1	chr1	25556836	25556956	0.0016304347826086	116	9	5520	904
BEL1	chr1	25556836	25556956	0.0	116	0	5404	680
BEL1	chr1	25557040	25557165	0.0	121	0	5445	726
FRA1	chr1	25557040	25557165	0.0016528925619834	121	9	5445	968
BEL1	chr1	25588496	25588616	0.0257731958762886	97	300	11640	0
FRA1	chr1	25588496	25588616	0.0258068863284145	97	383	14841	0
FRA1	chr1	26928641	26928766	0.0323127449941731	104	305	9439	418
BEL1	chr1	26928641	26928766	0.022083685545224	104	209	9464	208
FRA1	chr1	27032315	27032440	0.01455938697318	116	76	5220	928
BEL1	chr1	27032315	27032440	0.0065134099616858	116	34	5220	696
FRA1	chr1	27668208	27668319	0.0070688030160226	105	90	12732	202
