pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
POL3	chr1	1676102	1676230	0.0188909201706276	116	62	3282	692
FRA1	chr1	1676102	1676230	0.0370658170798041	116	477	12869	310
POL3	chr1	1830874	1830999	0.0214285714285714	105	63	2940	630
FRA1	chr1	1830874	1830999	0.0119663648124191	105	148	12368	226
POL3	chr1	1837479	1837599	0.005860349127182	120	47	8020	232
FRA1	chr1	1837479	1837599	0.0024553936814535	120	45	18327	2
POL3	chr1	1837723	1837848	0.0013440860215053	124	11	8184	248
FRA1	chr1	1837723	1837848	0.0062476477229958	124	83	13285	358
FRA1	chr1	1860283	1860403	0.0120828538550057	114	63	5214	904
POL3	chr1	1860283	1860403	0.0197032916087158	114	85	4314	552
POL3	chr1	1918458	1918578	0.0054437270540574	120	43	7899	242
FRA1	chr1	1918458	1918578	0.0082158528615442	120	88	10711	498
POL3	chr1	2141895	2142020	0.0107458912768647	113	34	3164	678
FRA1	chr1	2141895	2142020	0.0093471383376473	113	65	6954	726
POL3	chr1	2320701	2320826	0.0071208791208791	125	81	11375	0
FRA1	chr1	2320701	2320826	0.0029338749717896	125	26	8862	702
POL3	chr1	2320939	2321059	0.0187688417776913	113	193	10283	0
FRA1	chr1	2320939	2321059	0.0099677513925535	113	102	10233	456
FRA1	chr1	2334392	2334517	0.0167905312413982	119	122	7266	770
POL3	chr1	2334392	2334517	0.0221467391304347	119	163	7360	290
POL3	chr1	2334679	2334799	0.0129195524773574	120	97	7508	280
FRA1	chr1	2334679	2334799	0.0024164317358034	120	24	9932	560
POL3	chr1	2606787	2606912	0.0047095761381475	112	48	10192	0
FRA1	chr1	2606787	2606912	0.0029819329942115	112	51	17103	2
POL3	chr1	2693178	2693299	0.0344440884331944	100	215	6242	236
FRA1	chr1	2693178	2693299	0.0463847203274215	100	476	10262	324
POL3	chr1	2693393	2693513	0.0200573065902578	112	147	7329	230
FRA1	chr1	2693393	2693513	0.020883585121239	112	329	15754	84
FRA1	chr1	2863121	2863246	0.0069172539806838	125	53	7662	806
POL3	chr1	2863121	2863246	0.0021098901098901	125	24	11375	0
FRA1	chr1	3174459	3174580	0.0098111356389502	98	120	12231	182
POL3	chr1	3174459	3174580	0.0072756669361358	98	36	4948	356
POL3	chr1	3175119	3175244	0.0148989898989899	120	118	7920	240
FRA1	chr1	3175119	3175244	0.0213507625272331	120	392	18360	0
POL3	chr1	3189834	3190001	0.0246383363471971	126	109	4424	652
FRA1	chr1	3189834	3190001	0.0208078335373317	126	272	13072	396
POL3	chr1	3278825	3278945	0.0061941803514837	105	43	6942	210
FRA1	chr1	3278825	3278945	0.0081258644536652	105	94	11568	282
POL3	chr1	3279175	3279300	0.0094239246086031	114	62	6579	318
FRA1	chr1	3279175	3279300	0.0151561699948796	114	148	9765	506
FRA1	chr1	3666598	3666718	0.0187832912811886	117	335	17835	4
POL3	chr1	3666598	3666718	0.0133385133385133	117	103	7722	234
POL3	chr1	3666874	3666999	0.0251697300877628	123	152	6039	444
FRA1	chr1	3666874	3666999	0.0172697805409426	123	325	18819	0
POL3	chr1	3787414	3787539	0.002710027100271	123	22	8118	246
FRA1	chr1	3787414	3787539	0.0014731485201553	123	11	7467	800
POL3	chr1	3800214	3800334	0.0091173229135357	116	91	9981	46
FRA1	chr1	3800214	3800334	0.0047770700636942	116	27	5652	896
POL3	chr1	3800564	3800689	0.0101489139713554	123	107	10543	52
FRA1	chr1	3800564	3800689	0.008130081300813	123	45	5535	984
POL3	chr1	4070705	4070825	0.0071428571428571	120	24	3360	720
FRA1	chr1	4070705	4070825	0.0076523994811932	120	59	7710	740
POL3	chr1	4134086	4134206	0.0061688311688311	110	19	3080	660
FRA1	chr1	4134086	4134206	0.0	110	0	4950	880
FRA1	chr1	4134377	4134502	0.0	122	0	5490	976
POL3	chr1	4134377	4134502	0.0131733021077283	122	45	3416	732
POL3	chr1	4212398	4212523	0.0028735632183908	116	22	7656	232
FRA1	chr1	4212398	4212523	0.0073145245559038	116	56	7656	696
POL3	chr1	4212665	4212783	0.0204545454545454	100	135	6600	200
FRA1	chr1	4212665	4212783	0.0433333333333333	100	286	6600	600
POL3	chr1	4953097	4953217	0.0178264604810996	108	83	4656	456
FRA1	chr1	4953097	4953217	0.0084362139917695	108	41	4860	864
POL3	chr1	4971997	4972117	0.0	112	0	3204	664
FRA1	chr1	4971997	4972117	0.0037052284890901	112	27	7287	682
FRA1	chr1	5051404	5051528	0.0551584337992104	103	517	9373	412
POL3	chr1	5051404	5051528	0.0464099007788328	103	435	9373	0
POL3	chr1	5317943	5318068	0.0138433515482695	122	76	5490	488
FRA1	chr1	5317943	5318068	0.02367941712204	122	130	5490	976
POL3	chr1	5318234	5318369	0.0269799825935596	126	279	10341	90
FRA1	chr1	5318234	5318369	0.0130653266331658	126	78	5970	984
POL3	chr1	5406719	5406836	0.0086580086580086	99	24	2772	594
FRA1	chr1	5406719	5406836	0.004040404040404	99	18	4455	792
POL3	chr1	5815877	5815997	0.0232316227461858	103	67	2884	618
FRA1	chr1	5815877	5815997	0.0496224379719525	103	230	4635	824
POL3	chr1	5846576	5846696	0.0397643593519882	97	351	8827	0
FRA1	chr1	5846576	5846696	0.0476382993059766	97	707	14841	0
FRA1	chr1	5846913	5847083	0.0197639698563912	162	417	21099	230
POL3	chr1	5846913	5847083	0.0135214579659024	162	161	11907	270
POL3	chr1	6030750	6030870	0.0182318868103693	116	192	10531	2
FRA1	chr1	6030750	6030870	0.0054090601757944	116	96	17748	0
POL3	chr1	6031014	6031137	0.0073177871011806	114	75	10249	10
FRA1	chr1	6031014	6031137	0.0010436234606553	114	15	14373	186
POL3	chr1	6060209	6060329	0.0	108	0	7228	208
FRA1	chr1	6060209	6060329	0.0040549673349853	108	36	8878	508
POL3	chr1	6060412	6060537	0.0134408602150537	119	105	7812	242
FRA1	chr1	6060412	6060537	0.0131494957232222	119	103	7833	716
FRA1	chr1	6062951	6063071	0.0083705887948254	118	88	10513	490
POL3	chr1	6062951	6063071	0.0090544198637169	118	97	10713	2
FRA1	chr1	6083625	6083750	0.0088075880758807	123	130	14760	246
POL3	chr1	6083625	6083750	0.0074486224535582	123	83	11143	4
POL3	chr1	6229624	6229749	0.0	119	0	5893	432
FRA1	chr1	6229624	6229749	0.0	119	0	5355	952
POL3	chr1	6262571	6262696	0.0	116	0	10556	0
FRA1	chr1	6262571	6262696	0.0	116	0	10431	474
POL3	chr1	6546361	6546481	0.0074501769417023	118	80	10738	0
FRA1	chr1	6546361	6546481	0.0041907245297075	118	45	10738	472
POL3	chr1	6546637	6546762	0.0052207961714161	102	48	9194	8
FRA1	chr1	6546637	6546762	0.0074910433177722	102	69	9211	414
FRA1	chr1	6681646	6681766	0.0196056712450155	108	177	9028	496
POL3	chr1	6681646	6681766	0.0105911330049261	108	43	4060	528
FRA1	chr1	6797763	6797888	0.0084328514561072	125	161	19092	2
POL3	chr1	6797763	6797888	0.0037333333333333	125	21	5625	500
POL3	chr1	6798039	6798159	0.0145772594752186	112	70	4802	476
FRA1	chr1	6798039	6798159	0.00972553699284	112	163	16760	24
POL3	chr1	6993248	6993368	0.0190871369294605	106	92	4820	420
FRA1	chr1	6993248	6993368	0.0132075471698113	106	63	4770	848
POL3	chr1	7289774	7289893	0.0051485731097381	103	35	6798	206
FRA1	chr1	7289774	7289893	0.0	103	0	5979	696
POL3	chr1	7376676	7376796	0.0071624183694965	104	34	4747	410
FRA1	chr1	7376676	7376796	0.0113075657894736	104	55	4864	816
POL3	chr1	7489859	7489981	0.037037037037037	107	260	7020	218
FRA1	chr1	7489859	7489981	0.0255451713395638	107	123	4815	856
FRA1	chr1	7490106	7490237	0.0104432301153612	130	86	8235	822
POL3	chr1	7490106	7490237	0.0159764040801278	130	130	8137	306
POL3	chr1	7636922	7637047	0.0066412086999833	108	40	6023	322
FRA1	chr1	7636922	7637047	0.00100479208533	108	13	12938	228
POL3	chr1	7637262	7637382	0.002574996781254	118	20	7767	238
FRA1	chr1	7637262	7637382	0.0080318895763921	118	135	16808	76
POL3	chr1	7672371	7672488	0.0295918367346938	105	87	2940	630
FRA1	chr1	7672371	7672488	0.0256084656084656	105	121	4725	840
POL3	chr1	7976263	7976383	0.0	120	0	6461	382
FRA1	chr1	7976263	7976383	0.001787509775444	120	32	17902	28
FRA1	chr1	8007742	8007867	0.0027989821882951	121	22	7860	738
POL3	chr1	8007742	8007867	0.0109310699588477	121	85	7776	262
POL3	chr1	8160920	8161045	0.0099268547544409	116	76	7656	232
FRA1	chr1	8160920	8161045	0.0095785440613026	116	50	5220	928
POL3	chr1	8161122	8161242	0.0024482109227871	120	26	10620	24
FRA1	chr1	8161122	8161242	0.0	120	0	7810	732
POL3	chr1	8235232	8235352	0.0182241178751454	115	94	5158	462
FRA1	chr1	8235232	8235352	0.0186601977980966	115	100	5359	904
POL3	chr1	8679747	8679867	0.0215432824128476	105	110	5106	402
FRA1	chr1	8679747	8679867	0.0103212216956292	105	98	9495	444
FRA1	chr1	8854550	8854675	0.0	125	0	11250	510
POL3	chr1	8854550	8854675	0.0023908045977011	125	26	10875	40
POL3	chr1	9240258	9240376	0.0149068322981366	106	48	3220	612
FRA1	chr1	9240258	9240376	0.0077079697498545	106	53	6876	652
POL3	chr1	9315893	9316013	0.0212330042838517	118	228	10738	0
FRA1	chr1	9315893	9316013	0.014551639421714	118	154	10583	486
POL3	chr1	9316133	9316258	0.008827238335435	122	98	11102	0
FRA1	chr1	9316133	9316258	0.0058003038254384	122	42	7241	810
POL3	chr1	9418637	9418762	0.0181547619047619	120	61	3360	720
FRA1	chr1	9418637	9418762	0.0183333333333333	120	99	5400	960
POL3	chr1	9671084	9671229	0.0231965332653581	132	91	3923	770
FRA1	chr1	9671084	9671229	0.0306406685236768	132	319	10411	698
POL3	chr1	9695857	9695977	0.0158730158730158	119	85	5355	476
FRA1	chr1	9695857	9695977	0.0045721381801761	119	81	17716	30
FRA1	chr1	9920253	9920378	0.0328377504848093	85	254	7735	340
POL3	chr1	9920253	9920378	0.0294117647058823	85	165	5610	170
POL3	chr1	9920471	9920591	0.0274158830859861	97	242	8827	0
FRA1	chr1	9920471	9920591	0.0266323024054982	97	310	11640	194
POL3	chr1	10023500	10023624	0.0019421665947345	103	9	4634	414
FRA1	chr1	10023500	10023624	0.0075310100413467	103	51	6772	622
POL3	chr1	10206749	10206874	0.0154352226720647	119	122	7904	234
FRA1	chr1	10206749	10206874	0.0102344007923407	119	186	18174	2
POL3	chr1	10207004	10207124	0.0100997187420097	117	79	7822	226
FRA1	chr1	10207004	10207124	0.0052705354639753	117	94	17835	4
FRA1	chr1	10506557	10506758	0.0028709851067647	199	48	16719	912
POL3	chr1	10506557	10506758	0.0020537124802527	199	26	12660	474
POL3	chr1	10506993	10507118	0.0083255378858746	121	89	10690	26
FRA1	chr1	10506993	10507118	0.0044768482987976	121	35	7818	742
POL3	chr1	10660061	10660172	0.0162721893491124	104	154	9464	0
FRA1	chr1	10660061	10660172	0.0205734115508551	104	249	12103	234
POL3	chr1	10707532	10707650	0.0022935779816513	100	7	3052	576
FRA1	chr1	10707532	10707650	0.0	100	0	4800	776
POL3	chr1	10869718	10869843	0.0238301559792027	117	165	6924	310
FRA1	chr1	10869718	10869843	0.0168439083577189	117	236	14011	236
POL3	chr1	10870031	10870151	0.0051538578141579	113	34	6597	308
FRA1	chr1	10870031	10870151	0.0049019607843137	113	82	16728	34
FRA1	chr1	11032705	11032830	0.0	121	0	18513	0
POL3	chr1	11032705	11032830	0.0	121	0	11011	0
POL3	chr1	11032918	11033038	0.0043377674956622	114	45	10374	0
FRA1	chr1	11032918	11033038	0.0	114	0	17442	0
POL3	chr1	11080983	11081106	0.0066061106523534	100	24	3633	502
FRA1	chr1	11080983	11081106	0.0245267489711934	100	149	6075	650
POL3	chr1	11718806	11718926	0.0041436464088397	101	12	2896	598
FRA1	chr1	11718806	11718926	0.0018083182640144	101	9	4977	776
POL3	chr1	11729689	11729809	0.0137290794979079	119	105	7648	258
FRA1	chr1	11729689	11729809	0.0199371159068172	119	279	13994	258
FRA1	chr1	11950553	11950676	0.0096397767630644	102	95	9855	374
POL3	chr1	11950553	11950676	0.0285150917639921	102	188	6593	218
FRA1	chr1	12009668	12009793	0.0	105	0	10430	366
POL3	chr1	12009668	12009793	0.0	105	0	9555	0
POL3	chr1	12010069	12010189	0.0092098377812663	105	88	9555	0
FRA1	chr1	12010069	12010189	0.0134018470939518	105	193	14401	104
POL3	chr1	12369454	12369575	0.0109187334269224	110	70	6411	302
FRA1	chr1	12369454	12369575	0.00463009562154	110	46	9935	446
POL3	chr1	12369655	12369808	0.0010161662817551	150	11	10825	226
FRA1	chr1	12369655	12369808	0.004564606741573	150	78	17088	364
POL3	chr1	12418921	12419046	0.0	124	0	8163	250
FRA1	chr1	12418921	12419046	0.0031116297160637	124	32	10284	576
FRA1	chr1	12419286	12419406	0.0027958993476234	120	27	9657	582
POL3	chr1	12419286	12419406	0.0025455008272877	120	20	7857	246
FRA1	chr1	12682678	12682803	0.0163294649275957	107	159	9737	428
POL3	chr1	12682678	12682803	0.0189996918968881	107	185	9737	0
POL3	chr1	12682979	12683099	0.0082974477470853	106	79	9521	10
FRA1	chr1	12682979	12683099	0.0064522953247302	106	61	9454	440
POL3	chr1	13542731	13542851	0.0118935468676401	118	101	8492	180
FRA1	chr1	13542731	13542851	0.0115555555555555	118	117	10125	522
POL3	chr1	13656928	13657048	0.0089466089466089	105	62	6930	210
FRA1	chr1	13656928	13657048	0.0090630664416526	105	145	15999	4
POL3	chr1	13657194	13657319	0.0134522798074199	107	95	7062	214
FRA1	chr1	13657194	13657319	0.0148065198457135	107	238	16074	18
POL3	chr1	14215947	14216067	0.0064625850340136	105	19	2940	630
FRA1	chr1	14215947	14216067	0.0044444444444444	105	21	4725	840
FRA1	chr1	14318308	14318428	0.0061624649859943	119	33	5355	952
POL3	chr1	14318308	14318428	0.0016547159404302	119	9	5439	468
POL3	chr1	14437132	14437252	0.0103688933200398	116	52	5015	490
FRA1	chr1	14437132	14437252	0.0061054720293062	116	80	13103	290
POL3	chr1	14600991	14601108	0.034848241528826	99	217	6227	228
FRA1	chr1	14600991	14601108	0.0054093040028849	99	45	8319	456
POL3	chr1	14601255	14601375	0.0145388459791004	101	96	6603	208
FRA1	chr1	14601255	14601375	0.0048960940050048	101	45	9191	404
POL3	chr1	15454617	15454742	0.0256739409499358	103	240	9348	2
FRA1	chr1	15454617	15454742	0.0302493728788549	103	205	6777	620
FRA1	chr1	15680942	15681067	0.001601863987185	105	11	6867	636
POL3	chr1	15680942	15681067	0.0	105	0	2940	630
FRA1	chr1	16634375	16634495	0.0139930034982508	104	84	6003	706
POL3	chr1	16634375	16634495	0.0	104	0	6843	210
POL3	chr1	16634592	16634717	0.0073214532393977	110	53	7239	222
FRA1	chr1	16634592	16634717	0.0017713365539452	110	11	6210	760
POL3	chr1	16753325	16753445	0.0026133279726605	114	26	9949	34
FRA1	chr1	16753325	16753445	0.0070550751024123	114	93	13182	264
POL3	chr1	16753589	16753714	0.0097993027419202	118	104	10613	10
FRA1	chr1	16753589	16753714	0.0059601415533618	118	64	10738	472
POL3	chr1	16854292	16854417	0.0364192382541006	109	262	7194	218
FRA1	chr1	16854292	16854417	0.0301441677588466	109	299	9919	436
POL3	chr1	17055798	17055918	0.006039445125979	117	64	10597	4
FRA1	chr1	17055798	17055918	0.0	117	0	10588	474
FRA1	chr1	17056056	17056181	0.0	118	0	10463	494
POL3	chr1	17056056	17056181	0.0024213075060532	118	26	10738	0
POL3	chr1	17076112	17076230	0.017023001317256	109	168	9869	4
FRA1	chr1	17076112	17076230	0.0	109	0	5064	858
POL3	chr1	17240917	17241042	0.0077547669008302	121	85	10961	4
FRA1	chr1	17240917	17241042	0.0104978354978354	121	194	18480	2
POL3	chr1	17241162	17241282	0.0044325422476682	119	48	10829	0
FRA1	chr1	17241162	17241282	0.0	119	0	18207	0
POL3	chr1	17791876	17791996	0.0084293340826074	119	30	3559	692
FRA1	chr1	17791876	17791996	0.0019728034946804	119	28	14193	244
FRA1	chr1	17792122	17792246	0.0269092772936955	99	315	11706	210
POL3	chr1	17792122	17792246	0.0512265512265512	99	142	2772	594
POL3	chr1	17991870	17991990	0.0076838638858397	101	28	3644	510
FRA1	chr1	17991870	17991990	0.0156350741457124	101	97	6204	650
POL3	chr1	18010227	18010367	0.0125841900035448	116	71	5642	468
FRA1	chr1	18010227	18010367	0.0083040112596762	116	59	7105	750
POL3	chr1	18052031	18052151	0.0261302364164247	109	252	9644	22
FRA1	chr1	18052031	18052151	0.0145089285714285	109	104	7168	658
POL3	chr1	18052375	18052500	0.0339815171351559	118	353	10388	28
FRA1	chr1	18052375	18052500	0.0210705405051694	118	161	7641	722
POL3	chr1	18205207	18205327	0.0	103	0	2884	618
FRA1	chr1	18205207	18205327	0.0141585760517799	103	175	12360	206
FRA1	chr1	18205500	18205625	0.0063194444444444	120	91	14400	240
POL3	chr1	18205500	18205625	0.0035714285714285	120	12	3360	720
POL3	chr1	18218397	18218517	0.0037453183520599	112	12	3204	664
FRA1	chr1	18218397	18218517	0.016515195934721	112	169	10233	446
POL3	chr1	18240706	18240831	0.0198395947657239	108	141	7107	218
FRA1	chr1	18240706	18240831	0.021732994637313	108	154	7086	652
POL3	chr1	18294167	18294292	0.0145745181006111	114	93	6381	338
FRA1	chr1	18294167	18294292	0.0	114	0	10324	460
POL3	chr1	18294431	18294551	0.0137614678899082	116	105	7630	236
FRA1	chr1	18294431	18294551	0.0050457038391224	116	69	13675	250
FRA1	chr1	18349099	18349219	0.0014046737326012	120	11	7831	730
POL3	chr1	18349099	18349219	0.004061944656004	120	32	7878	244
POL3	chr1	18497597	18497717	0.0165171023540122	120	127	7689	262
FRA1	chr1	18497597	18497717	0.0	120	0	14126	260
POL3	chr1	18497929	18498053	0.0011966493817311	120	9	7521	278
FRA1	chr1	18497929	18498053	0.0060717571297148	120	66	10870	484
POL3	chr1	18503570	18503690	0.0108887854816193	120	117	10745	14
FRA1	chr1	18503570	18503690	0.0013520157325467	120	11	8136	704
POL3	chr1	18503866	18503991	0.0032727272727272	125	27	8250	250
FRA1	chr1	18503866	18503991	0.0	125	0	9875	620
FRA1	chr1	18693392	18693517	0.0228509249183895	100	126	5514	724
POL3	chr1	18693392	18693517	0.0374606805833571	100	131	3497	518
POL3	chr1	19005913	19006033	0.0436307519640853	115	311	7128	274
FRA1	chr1	19005913	19006033	0.0178892215568862	115	239	13360	262
POL3	chr1	19006207	19006332	0.0016949152542372	118	9	5310	472
FRA1	chr1	19006207	19006332	0.0096735187424425	118	128	13232	300
POL3	chr1	19117272	19117397	0.0	94	0	8554	0
FRA1	chr1	19117272	19117397	0.0	94	0	14382	0
POL3	chr1	19328934	19329054	0.0209404150009518	116	220	10506	4
FRA1	chr1	19328934	19329054	0.019150876481913	116	189	9869	526
POL3	chr1	19357611	19357731	0.005050505050505	120	40	7920	240
FRA1	chr1	19357611	19357731	0.001615042971679	120	28	17337	62
FRA1	chr1	19357926	19358051	0.0035977105478331	124	66	18345	38
POL3	chr1	19357926	19358051	0.0048875855327468	124	40	8184	248
POL3	chr1	19471578	19471702	0.0143698468786808	107	122	8490	102
FRA1	chr1	19471578	19471702	0.0236393622869708	107	387	16371	0
POL3	chr1	19471831	19471998	0.0071504022101243	159	88	12307	188
FRA1	chr1	19471831	19471998	0.0050386992883486	159	97	19251	376
POL3	chr1	19483775	19483900	0.0089162509287761	118	84	9421	106
FRA1	chr1	19483775	19483900	0.0065683213093571	118	61	9287	598
POL3	chr1	19484084	19484204	0.0044642857142857	119	46	10304	42
FRA1	chr1	19484084	19484204	0.0045937410278495	119	64	13932	262
FRA1	chr1	19539016	19539141	0.0073186350745585	116	80	10931	442
POL3	chr1	19539016	19539141	0.0131017672151127	116	43	3282	692
POL3	chr1	19539325	19539445	0.0234184914841849	112	77	3288	656
FRA1	chr1	19539325	19539445	0.012651392424593	112	164	12963	258
POL3	chr1	19798366	19798551	0.0092858118257544	181	136	14646	146
FRA1	chr1	19798366	19798551	0.0120259536860946	181	215	17878	646
POL3	chr1	19798839	19798964	0.0046813651464814	113	31	6622	306
FRA1	chr1	19798839	19798964	0.0135226504394861	113	100	7395	684
POL3	chr1	19820657	19820781	0.0048701298701298	110	15	3080	660
FRA1	chr1	19820657	19820781	0.0035821659310433	110	56	15633	74
FRA1	chr1	20199635	20199755	0.0028545478136758	119	22	7707	728
POL3	chr1	20199635	20199755	0.0014005602240896	119	11	7854	238
FRA1	chr1	20199869	20199994	0.0	125	0	8187	756
POL3	chr1	20199869	20199994	0.0026666666666666	125	22	8250	250
POL3	chr1	20339148	20339273	0.0133817795108117	124	151	11284	0
FRA1	chr1	20339148	20339273	0.0054945054945054	124	62	11284	496
POL3	chr1	20534403	20534524	0.0	106	0	4498	456
FRA1	chr1	20534403	20534524	0.0	106	0	4770	848
POL3	chr1	20534923	20535043	0.016293841480254	111	118	7242	230
FRA1	chr1	20534923	20535043	0.0161175295963485	111	113	7011	696
POL3	chr1	21065516	21065636	0.0264357338195077	101	174	6582	210
FRA1	chr1	21065516	21065636	0.0094808126410835	101	63	6645	608
FRA1	chr1	21065734	21065853	0.0389908256880734	101	255	6540	618
POL3	chr1	21065734	21065853	0.0492251595259799	101	324	6582	210
POL3	chr1	21119224	21119349	0.0136733185513673	107	74	5412	378
FRA1	chr1	21119224	21119349	0.0158009749537737	107	94	5949	748
POL3	chr1	21119516	21119629	0.0207655354098868	110	134	6453	298
FRA1	chr1	21119516	21119629	0.0154572778016316	110	108	6987	686
POL3	chr1	21361462	21361582	0.0423001655878368	73	281	6643	0
FRA1	chr1	21361462	21361582	0.0432746649442919	73	268	6193	328
POL3	chr1	21361690	21361815	0.042971783587885	86	332	7726	8
FRA1	chr1	21361690	21361815	0.0241171403962101	86	252	10449	186
POL3	chr1	21380013	21380133	0.025058275058275	104	172	6864	208
FRA1	chr1	21380013	21380133	0.0204326923076923	104	255	12480	208
POL3	chr1	21380329	21380444	0.0020320614134116	109	9	4429	492
FRA1	chr1	21380329	21380444	0.0041156497582055	109	40	9719	452
POL3	chr1	21400004	21400129	0.0088888888888888	125	50	5625	500
FRA1	chr1	21400004	21400129	0.0	125	0	17804	82
FRA1	chr1	21400330	21400450	0.0044040265385495	116	77	17484	16
POL3	chr1	21400330	21400450	0.003393665158371	116	18	5304	456
POL3	chr1	21401993	21402118	0.0137243842827599	118	146	10638	8
FRA1	chr1	21401993	21402118	0.0104375752709755	118	78	7473	738
POL3	chr1	21402307	21402427	0.0118564409314249	107	111	9362	30
FRA1	chr1	21402307	21402427	0.0102432778489116	107	128	12496	238
POL3	chr1	21634449	21634574	0.0133837649112598	121	138	10311	56
FRA1	chr1	21634449	21634574	0.0137825421133231	121	144	10448	530
POL3	chr1	21691938	21692054	0.0133665609424558	103	59	4414	438
FRA1	chr1	21691938	21692054	0.006278224474061	103	57	9079	440
FRA1	chr1	21830198	21830323	0.0104575163398692	102	48	4590	816
POL3	chr1	21830198	21830323	0.0287114845938375	102	82	2856	612
POL3	chr1	21830521	21830641	0.0419254658385093	115	135	3220	690
FRA1	chr1	21830521	21830641	0.0135265700483091	115	70	5175	920
POL3	chr1	22093915	22094031	0.0253205128205128	106	79	3120	620
FRA1	chr1	22093915	22094031	0.0318613750698714	106	285	8945	482
POL3	chr1	22205727	22205852	0.0	109	0	3052	654
FRA1	chr1	22205727	22205852	0.0065960207612456	109	61	9248	490
POL3	chr1	22820042	22820165	0.0184098185699039	118	138	7496	268
FRA1	chr1	22820042	22820165	0.0259541984732824	118	255	9825	554
POL3	chr1	22868663	22868787	0.0058497536945812	116	19	3248	696
FRA1	chr1	22868663	22868787	0.0127604426278536	116	128	10031	506
FRA1	chr1	22868966	22869092	0.0027990095812251	101	26	9289	400
POL3	chr1	22868966	22869092	0.0038961038961038	101	12	3080	582
POL3	chr1	22890946	22891066	0.0106337728626116	103	50	4702	406
FRA1	chr1	22890946	22891066	0.0131956397016637	103	92	6972	606
POL3	chr1	22891369	22891494	0.003042403498764	118	16	5259	478
FRA1	chr1	22891369	22891494	0.0063789359391965	118	47	7368	748
POL3	chr1	22893677	22893790	0.0085741944406029	109	62	7231	216
FRA1	chr1	22893677	22893790	0.0122012705455278	109	121	9917	440
POL3	chr1	23185647	23185772	0.012135922330097	103	35	2884	618
FRA1	chr1	23185647	23185772	0.0045307443365695	103	21	4635	824
FRA1	chr1	23430796	23430953	0.0	148	0	18783	234
POL3	chr1	23430796	23430953	0.0	148	0	13343	10
FRA1	chr1	23794616	23794741	0.0123843222645617	102	91	7348	564
POL3	chr1	23794616	23794741	0.013047324192835	102	59	4522	416
POL3	chr1	23794956	23795076	0.0061495457721872	110	44	7155	230
FRA1	chr1	23794956	23795076	0.0062156103525575	110	61	9814	456
POL3	chr1	24315055	24315175	0.0066925734024179	104	62	9264	16
FRA1	chr1	24315055	24315175	0.0051032243099048	104	44	8622	484
POL3	chr1	24315328	24315453	0.0	118	0	10588	12
FRA1	chr1	24315328	24315453	0.0063799621928166	118	54	8464	660
POL3	chr1	24326046	24326166	0.0110426296866974	118	86	7788	236
FRA1	chr1	24326046	24326166	0.0133591302745531	118	145	10854	464
FRA1	chr1	24326284	24326408	0.0245136959110758	111	247	10076	446
POL3	chr1	24326284	24326408	0.0212940212940212	111	156	7326	222
FRA1	chr1	24555063	24555182	0.0019013666072489	110	32	16830	0
