pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
POL3	chr1	1155449	1155586	0.0027742749054224	122	11	3965	674
POL3	chr1	1155587	1155695	0.0128816793893129	103	81	6288	258
BEL1	chr1	1155587	1155695	0.004920838682071	103	46	9348	208
POL3	chr1	1155863	1155984	0.0126639529624604	104	84	6633	230
BEL1	chr1	1155863	1155984	0.0250053659583601	104	233	9318	220
POL3	chr1	1510222	1510347	0.0251033370299425	109	249	9919	0
BEL1	chr1	1510222	1510347	0.0307339449541284	109	402	13080	0
POL3	chr1	1510394	1510514	0.0075414781297134	102	70	9282	0
BEL1	chr1	1510394	1510514	0.010375816993464	102	127	12240	0
POL3	chr1	1830874	1830999	0.0214285714285714	105	63	2940	630
BEL1	chr1	1830874	1830999	0.020464135021097	105	194	9480	216
BEL1	chr1	1837479	1837599	0.0039331366764995	120	32	8136	464
POL3	chr1	1837479	1837599	0.005860349127182	120	47	8020	232
POL3	chr1	1837723	1837848	0.0013440860215053	124	11	8184	248
BEL1	chr1	1837723	1837848	0.0053927736832644	124	30	5563	746
POL3	chr1	1918458	1918578	0.0054437270540574	120	43	7899	242
BEL1	chr1	1918458	1918578	0.0081022914292948	120	64	7899	482
POL3	chr1	2201282	2201402	0.0049231981094919	117	25	5078	490
BEL1	chr1	2201282	2201402	0.0049741345005968	117	25	5026	732
POL3	chr1	2201579	2201689	0.0272338510015755	101	121	4443	416
BEL1	chr1	2201579	2201689	0.010034263338228	101	41	4086	660
BEL1	chr1	2295826	2295945	0.0	101	0	3881	686
POL3	chr1	2295826	2295945	0.0505475058068797	101	457	9041	12
POL3	chr1	2320701	2320826	0.0072959827058187	122	81	11102	0
BEL1	chr1	2320701	2320826	0.0118117074865381	122	68	5757	734
POL3	chr1	2320939	2321059	0.0187688417776913	113	193	10283	0
BEL1	chr1	2320939	2321059	0.0153724090052563	113	155	10083	242
POL3	chr1	2334392	2334517	0.0221467391304347	119	163	7360	290
BEL1	chr1	2334392	2334517	0.0084033613445378	119	45	5355	714
POL3	chr1	2334679	2334799	0.0129195524773574	120	97	7508	280
BEL1	chr1	2334679	2334799	0.0072222222222222	120	39	5400	720
BEL1	chr1	2606787	2606912	0.0	112	0	10192	224
POL3	chr1	2606787	2606912	0.0047095761381475	112	48	10192	0
BEL1	chr1	2659290	2659410	0.0024689013389041	116	26	10531	234
POL3	chr1	2659290	2659410	0.0082375478927203	116	43	5220	464
POL3	chr1	2659551	2659678	0.0170281775795661	110	84	4933	442
BEL1	chr1	2659551	2659678	0.0013851891315929	110	13	9385	270
POL3	chr1	2691985	2692110	0.0153482880755608	121	52	3388	726
BEL1	chr1	2691985	2692110	0.0035419126328217	121	12	3388	968
POL3	chr1	2692341	2692458	0.00557880055788	100	16	2868	592
BEL1	chr1	2692341	2692458	0.0053571428571428	100	15	2800	800
POL3	chr1	2863121	2863246	0.0021098901098901	125	24	11375	0
BEL1	chr1	2863121	2863246	0.0	125	0	8082	516
BEL1	chr1	3027345	3027465	0.0040705563093622	111	21	5159	658
POL3	chr1	3027345	3027465	0.0203235172127747	111	98	4822	470
POL3	chr1	3027537	3027662	0.0071285364223657	116	32	4489	550
BEL1	chr1	3027537	3027662	0.0065127294256956	116	33	5067	714
POL3	chr1	3163227	3163347	0.0180102915951972	118	168	9328	116
BEL1	chr1	3163227	3163347	0.0063559322033898	118	21	3304	944
POL3	chr1	3175119	3175244	0.0148989898989899	120	118	7920	240
BEL1	chr1	3175119	3175244	0.016875	120	243	14400	0
POL3	chr1	3190203	3190328	0.0039283083722072	106	16	4073	506
BEL1	chr1	3190203	3190328	0.0184280989132146	106	117	6349	486
POL3	chr1	3252940	3253060	0.003444976076555	118	18	5225	482
BEL1	chr1	3252940	3253060	0.0156338293463929	118	83	5309	710
POL3	chr1	3278825	3278945	0.0061941803514837	105	43	6942	210
BEL1	chr1	3278825	3278945	0.002565473009086	105	24	9355	226
BEL1	chr1	3279175	3279300	0.0113156100886162	114	83	7335	474
POL3	chr1	3279175	3279300	0.0094239246086031	114	62	6579	318
POL3	chr1	3354807	3354927	0.0	99	0	2772	594
BEL1	chr1	3354807	3354927	0.0239057239057239	99	284	11880	0
POL3	chr1	3580145	3580265	0.0289408866995073	116	94	3248	696
BEL1	chr1	3580145	3580265	0.022475369458128	116	73	3248	928
POL3	chr1	3666598	3666718	0.0133385133385133	117	103	7722	234
BEL1	chr1	3666598	3666718	0.0104948618905327	117	144	13721	22
POL3	chr1	3666874	3666999	0.0251697300877628	123	152	6039	444
BEL1	chr1	3666874	3666999	0.0	123	0	14209	38
BEL1	chr1	3787414	3787539	0.0	125	0	11375	250
POL3	chr1	3787414	3787539	0.0026666666666666	125	22	8250	250
POL3	chr1	3795978	3796084	0.014870738961336	99	130	8742	22
BEL1	chr1	3795978	3796084	0.0069215931011006	99	61	8813	214
POL3	chr1	3796194	3796319	0.0032135553607946	105	22	6846	218
BEL1	chr1	3796194	3796319	0.0108217788298951	105	96	8871	266
POL3	chr1	3800214	3800334	0.0088789150160991	120	91	10249	54
BEL1	chr1	3800214	3800334	0.0015884221673138	120	9	5666	700
POL3	chr1	3800564	3800689	0.01006206507429	124	107	10634	52
BEL1	chr1	3800564	3800689	0.002016129032258	124	7	3472	992
BEL1	chr1	3986620	3986740	0.028371550719005	114	146	5146	684
POL3	chr1	3986620	3986740	0.0181704260651629	114	58	3192	684
BEL1	chr1	3986789	3986914	0.0234788359788359	108	71	3024	864
POL3	chr1	3986789	3986914	0.0529100529100529	108	160	3024	648
POL3	chr1	4070705	4070825	0.0071428571428571	120	24	3360	720
BEL1	chr1	4070705	4070825	0.0058546519027618	120	46	7857	486
POL3	chr1	4134086	4134206	0.0061688311688311	110	19	3080	660
BEL1	chr1	4134086	4134206	0.0118203309692671	110	155	13113	6
POL3	chr1	4134377	4134502	0.0131733021077283	122	45	3416	732
BEL1	chr1	4134377	4134502	0.0229735290083664	122	335	14582	4
POL3	chr1	4212398	4212523	0.0028735632183908	116	22	7656	232
BEL1	chr1	4212398	4212523	0.0113588557004627	116	81	7131	514
POL3	chr1	4212665	4212783	0.0204545454545454	100	135	6600	200
BEL1	chr1	4212665	4212783	0.0032362459546925	100	20	6180	440
BEL1	chr1	4953097	4953217	0.011118170266836	110	35	3148	872
POL3	chr1	4953097	4953217	0.0223849372384937	110	107	4780	460
POL3	chr1	4971997	4972117	0.0	113	0	3232	670
BEL1	chr1	4971997	4972117	0.0044247787610619	113	14	3164	904
POL3	chr1	5051405	5051528	0.049793956043956	96	435	8736	0
BEL1	chr1	5051405	5051528	0.0606881603901381	96	224	3691	650
POL3	chr1	5267353	5267462	0.0074642338793282	106	72	9646	0
BEL1	chr1	5267353	5267462	0.0094339622641509	106	66	6996	424
POL3	chr1	5267562	5267687	0.0088101553618795	116	93	10556	0
BEL1	chr1	5267562	5267687	0.0062362435803374	116	34	5452	680
BEL1	chr1	5406719	5406839	0.0041104899704044	101	25	6082	460
POL3	chr1	5406719	5406839	0.0109618104667609	101	31	2828	606
POL3	chr1	5815877	5815997	0.0232316227461858	103	67	2884	618
BEL1	chr1	5815877	5815997	0.0362459546925566	103	168	4635	618
POL3	chr1	5831690	5831815	0.0156613756613756	105	74	4725	420
BEL1	chr1	5831690	5831815	0.005079365079365	105	64	12600	0
POL3	chr1	5846576	5846696	0.0397643593519882	97	351	8827	0
BEL1	chr1	5846576	5846696	0.0223424923674715	97	161	7206	324
POL3	chr1	6030750	6030870	0.0182318868103693	116	192	10531	2
BEL1	chr1	6030750	6030870	0.0084900731452455	116	65	7656	464
POL3	chr1	6031014	6031137	0.0073177871011806	114	75	10249	10
BEL1	chr1	6031014	6031137	0.0057150451887293	114	43	7524	456
BEL1	chr1	6060209	6060329	0.0056541542327626	108	36	6367	506
POL3	chr1	6060209	6060329	0.0	108	0	7228	208
POL3	chr1	6060412	6060537	0.0134408602150537	119	105	7812	242
BEL1	chr1	6060412	6060537	0.0134825014343086	119	94	6972	560
POL3	chr1	6062951	6063071	0.0090544198637169	118	97	10713	2
BEL1	chr1	6062951	6063071	0.0080660466881761	118	85	10538	252
POL3	chr1	6083625	6083750	0.0074486224535582	123	83	11143	4
BEL1	chr1	6083625	6083750	0.017140805887104	123	191	11143	250
POL3	chr1	6229248	6229368	0.005907711959125	110	37	6263	318
BEL1	chr1	6229248	6229368	0.0069738480697384	110	28	4015	770
BEL1	chr1	6417045	6417165	0.0049592631951824	99	14	2823	786
POL3	chr1	6417045	6417165	0.0083025830258302	99	36	4336	410
POL3	chr1	6546361	6546481	0.0074501769417023	118	80	10738	0
BEL1	chr1	6546361	6546481	0.0	118	0	7846	468
POL3	chr1	6546637	6546762	0.0052207961714161	102	48	9194	8
BEL1	chr1	6546637	6546762	0.0032644178454842	102	18	5514	524
POL3	chr1	6548847	6548967	0.0171298058622002	90	135	7881	26
BEL1	chr1	6548847	6548967	0.0073148148148148	90	79	10800	0
POL3	chr1	6549040	6549163	0.0058554982135768	111	59	10076	2
BEL1	chr1	6549040	6549163	0.0242492492492492	111	323	13320	0
BEL1	chr1	6797763	6797888	0.01318407960199	125	106	8040	520
POL3	chr1	6797763	6797888	0.0037333333333333	125	21	5625	500
POL3	chr1	6798039	6798159	0.0145772594752186	112	70	4802	476
BEL1	chr1	6798039	6798159	0.0178025034770514	112	128	7190	468
POL3	chr1	6873467	6873587	0.0187779433681073	118	63	3355	702
BEL1	chr1	6873467	6873587	0.0108056872037914	118	57	5275	714
POL3	chr1	6873803	6873928	0.0091499409681227	121	31	3388	726
BEL1	chr1	6873803	6873928	0.0112545514730221	121	68	6042	676
POL3	chr1	6993248	6993368	0.0190871369294605	106	92	4820	420
BEL1	chr1	6993248	6993368	0.0109202096680256	106	75	6868	440
POL3	chr1	6997796	6997916	0.024013024013024	113	118	4914	474
BEL1	chr1	6997796	6997916	0.0	113	0	4201	782
BEL1	chr1	6998152	6998277	0.0092250922509225	110	35	3794	796
POL3	chr1	6998152	6998277	0.0181898846495119	110	82	4508	492
BEL1	chr1	7249226	7249346	0.037935138351681	106	255	6722	452
POL3	chr1	7249226	7249346	0.0212264150943396	106	63	2968	636
POL3	chr1	7249411	7249536	0.0186762778505897	109	57	3052	654
BEL1	chr1	7249411	7249536	0.0329977628635346	109	236	7152	440
POL3	chr1	7255182	7255302	0.0136335467878537	114	66	4841	490
BEL1	chr1	7255182	7255302	0.0128654970760233	114	66	5130	684
POL3	chr1	7289515	7289640	0.0160072878709005	123	123	7684	290
BEL1	chr1	7289515	7289640	0.0113017429193899	123	83	7344	568
POL3	chr1	7289773	7289893	0.0044563279857397	119	35	7854	238
BEL1	chr1	7289773	7289893	0.0172101449275362	119	133	7728	488
POL3	chr1	7489859	7489981	0.0356946732564525	111	260	7284	226
BEL1	chr1	7489859	7489981	0.0239623448866067	111	168	7011	474
BEL1	chr1	7490106	7490316	0.0150582784333598	210	208	13813	846
POL3	chr1	7490106	7490316	0.01561144839549	210	162	10377	786
POL3	chr1	7490513	7490638	0.0238095238095238	108	72	3024	648
BEL1	chr1	7490513	7490638	0.0269242025168276	108	184	6834	460
POL3	chr1	7538723	7538848	0.0014005602240896	119	11	7854	238
BEL1	chr1	7538723	7538848	0.0141513913951942	119	149	10529	262
POL3	chr1	7538943	7539063	0.0048432322202396	118	38	7846	232
BEL1	chr1	7538943	7539063	0.0170754962295224	118	197	11537	182
POL3	chr1	7606115	7606235	0.0	116	0	10506	4
BEL1	chr1	7606115	7606235	0.014557453416149	116	75	5152	704
BEL1	chr1	7976263	7976383	0.001927607624759	120	9	4669	806
POL3	chr1	7976263	7976383	0.0	120	0	6461	382
BEL1	chr1	8007742	8007867	0.0167293233082706	121	178	10640	272
POL3	chr1	8007742	8007867	0.0109310699588477	121	85	7776	262
POL3	chr1	8007948	8008068	0.0271804062126642	104	182	6696	224
BEL1	chr1	8007948	8008068	0.0266623488773747	104	247	9264	224
POL3	chr1	8160920	8161045	0.0098420098420098	117	76	7722	234
BEL1	chr1	8160920	8161045	0.0069010416666666	117	53	7680	472
POL3	chr1	8161122	8161242	0.0024482109227871	120	26	10620	24
BEL1	chr1	8161122	8161242	0.0013888888888888	120	11	7920	480
POL3	chr1	8235232	8235352	0.0182241178751454	115	94	5158	462
BEL1	chr1	8235232	8235352	0.0263258298359404	115	138	5242	684
POL3	chr1	8235486	8235611	0.0448243114909781	117	236	5265	468
BEL1	chr1	8235486	8235611	0.047673314339981	117	251	5265	702
BEL1	chr1	8668986	8669106	0.0186021064149911	113	136	7311	466
POL3	chr1	8668986	8669106	0.023076923076923	113	84	3640	622
POL3	chr1	8679803	8679928	0.0291666666666666	113	161	5520	430
BEL1	chr1	8679803	8679928	0.0168539325842696	113	81	4806	724
POL3	chr1	8854550	8854675	0.0023908045977011	125	26	10875	40
BEL1	chr1	8854550	8854675	0.0058021978021978	125	66	11375	250
POL3	chr1	9217595	9217720	0.0028490028490028	107	20	7020	218
BEL1	chr1	9217595	9217720	0.0382765111901275	107	183	4781	646
POL3	chr1	9217781	9217901	0.0014428121720881	114	11	7624	220
BEL1	chr1	9217781	9217901	0.0220415819915585	114	141	6397	566
BEL1	chr1	9315893	9316013	0.0165313437202838	118	226	13671	34
POL3	chr1	9315893	9316013	0.0212330042838517	118	228	10738	0
POL3	chr1	9316133	9316258	0.008827238335435	122	98	11102	0
BEL1	chr1	9316133	9316258	0.0103888608325517	122	144	13861	54
POL3	chr1	9602069	9602189	0.0396039603960396	98	252	6363	206
BEL1	chr1	9602069	9602189	0.0262405819693426	98	101	3849	654
POL3	chr1	9635974	9636098	0.0146881287726358	118	73	4970	512
BEL1	chr1	9635974	9636098	0.0221289584128195	118	116	5242	716
POL3	chr1	9671087	9671229	0.0200898757599788	127	76	3783	740
BEL1	chr1	9671087	9671229	0.0167087390311335	127	139	8319	562
BEL1	chr1	9695857	9695977	0.0156398104265402	115	66	4220	808
POL3	chr1	9695857	9695977	0.0133333333333333	115	69	5175	460
POL3	chr1	9920253	9920378	0.0294117647058823	85	165	5610	170
BEL1	chr1	9920253	9920378	0.0247058823529411	85	252	10200	0
POL3	chr1	9920471	9920591	0.0274158830859861	97	242	8827	0
BEL1	chr1	9920471	9920591	0.0252577319587628	97	294	11640	0
POL3	chr1	9957087	9957207	0.0248041775456919	107	76	3064	634
BEL1	chr1	9957087	9957207	0.0176430284343953	107	103	5838	548
POL3	chr1	9959712	9959836	0.0365443425076452	101	239	6540	214
BEL1	chr1	9959712	9959836	0.0443360673908224	101	200	4511	610
POL3	chr1	10023500	10023623	0.0020129724893759	99	9	4471	396
BEL1	chr1	10023500	10023623	0.0	99	0	3024	768
BEL1	chr1	10168234	10168353	0.0013618269432222	106	13	9546	220
POL3	chr1	10168234	10168353	0.0	106	0	8971	54
POL3	chr1	10206749	10206874	0.0154352226720647	119	122	7904	234
BEL1	chr1	10206749	10206874	0.0042535091450446	119	60	14106	12
POL3	chr1	10207004	10207124	0.0100997187420097	117	79	7822	226
BEL1	chr1	10207004	10207124	0.013034188034188	117	183	14040	0
POL3	chr1	10356417	10356542	0.003954802259887	118	21	5310	472
BEL1	chr1	10356417	10356542	0.0	118	0	3304	944
POL3	chr1	10506557	10506758	0.0020537124802527	199	26	12660	474
BEL1	chr1	10506557	10506758	0.0024078979051288	199	30	12459	906
BEL1	chr1	10506993	10507118	0.0	123	0	11043	258
POL3	chr1	10506993	10507118	0.0137969094922737	123	150	10872	26
POL3	chr1	10660061	10660182	0.0160979371505687	114	167	10374	0
BEL1	chr1	10660061	10660182	0.0275716863845999	114	275	9974	260
POL3	chr1	10707532	10707650	0.0022935779816513	100	7	3052	576
BEL1	chr1	10707532	10707650	0.0	100	0	6501	414
POL3	chr1	10869718	10869843	0.0238301559792027	117	165	6924	310
BEL1	chr1	10869718	10869843	0.0138351983723296	117	136	9830	300
POL3	chr1	10870031	10870151	0.0051538578141579	113	34	6597	308
BEL1	chr1	10870031	10870151	0.0262680444900213	113	333	12677	62
BEL1	chr1	11032705	11032830	0.0	121	0	14520	0
POL3	chr1	11032705	11032830	0.0	121	0	11011	0
BEL1	chr1	11032918	11033038	0.0	114	0	13680	0
POL3	chr1	11032918	11033038	0.0043377674956622	114	45	10374	0
POL3	chr1	11267460	11267585	0.0	115	0	3220	690
BEL1	chr1	11267460	11267585	0.0250402252614642	115	249	9944	272
POL3	chr1	11267766	11267886	0.0048701298701298	110	15	3080	660
BEL1	chr1	11267766	11267886	0.0102914204198084	110	101	9814	236
POL3	chr1	11352926	11353046	0.020310633213859	115	102	5022	478
BEL1	chr1	11352926	11353046	0.0322384428223844	115	106	3288	912
POL3	chr1	11353093	11353218	0.0260095824777549	111	114	4383	516
BEL1	chr1	11353093	11353218	0.0164092664092664	111	51	3108	888
POL3	chr1	11617080	11617199	0.0062254259501965	109	19	3052	654
BEL1	chr1	11617080	11617199	0.003831417624521	109	27	7047	450
BEL1	chr1	11617246	11617371	0.0040721349621873	118	21	5157	726
POL3	chr1	11617246	11617371	0.0063559322033898	118	21	3304	708
POL3	chr1	11718806	11718926	0.0035885167464114	117	12	3344	694
BEL1	chr1	11718806	11718926	0.0051345245430273	117	25	4869	750
POL3	chr1	11729689	11729809	0.0137290794979079	119	105	7648	258
BEL1	chr1	11729689	11729809	0.0126958936718904	119	128	10082	300
POL3	chr1	11944270	11944390	0.0021008403361344	119	7	3332	714
BEL1	chr1	11944270	11944390	0.0	119	0	5355	714
POL3	chr1	11944443	11944567	0.0021551724137931	116	7	3248	696
BEL1	chr1	11944443	11944567	0.0041799363057324	116	21	5024	720
BEL1	chr1	11950555	11950676	0.0153461217681401	100	92	5995	458
POL3	chr1	11950555	11950676	0.0287593697414716	100	188	6537	206
POL3	chr1	12153668	12153793	0.033069306930693	116	167	5050	484
BEL1	chr1	12153668	12153793	0.0107758620689655	116	35	3248	928
POL3	chr1	12154156	12154276	0.0059446405350176	120	32	5383	482
BEL1	chr1	12154156	12154276	0.0	120	0	3360	960
POL3	chr1	12369454	12369575	0.0109187334269224	110	70	6411	302
BEL1	chr1	12369454	12369575	0.0070250458155161	110	69	9822	236
POL3	chr1	12369655	12369775	0.001406289951419	117	11	7822	226
BEL1	chr1	12369655	12369775	0.0045189229900207	117	48	10622	236
BEL1	chr1	12419286	12419406	0.0042016806722689	102	12	2856	816
POL3	chr1	12419286	12419406	0.0	102	0	6669	210
POL3	chr1	12682979	12683099	0.0084365655702691	104	79	9364	8
BEL1	chr1	12682979	12683099	0.0078983516483516	104	23	2912	832
POL3	chr1	13656928	13657047	0.009032634032634	104	62	6864	208
BEL1	chr1	13656928	13657047	0.0034188034188034	104	16	4680	624
POL3	chr1	13657194	13657319	0.0134522798074199	107	95	7062	214
BEL1	chr1	13657194	13657319	0.0086370339161575	107	41	4747	650
POL3	chr1	13666689	13666808	0.014636696288552	99	56	3826	470
BEL1	chr1	13666689	13666808	0.0056338028169014	99	16	2840	784
POL3	chr1	14156169	14156289	0.0124826629680998	103	36	2884	618
BEL1	chr1	14156169	14156289	0.003883495145631	103	18	4635	618
BEL1	chr1	14156351	14156476	0.0	99	0	4455	594
POL3	chr1	14156351	14156476	0.0025252525252525	99	7	2772	594
POL3	chr1	14305668	14305788	0.0113960113960113	117	60	5265	468
BEL1	chr1	14305668	14305788	0.0183150183150183	117	60	3276	936
POL3	chr1	14318308	14318428	0.0016547159404302	119	9	5439	468
BEL1	chr1	14318308	14318428	0.0	119	0	3332	952
POL3	chr1	14437132	14437252	0.0103688933200398	116	52	5015	490
BEL1	chr1	14437132	14437252	0.0094096220974351	116	62	6589	566
POL3	chr1	14807520	14807640	0.0	113	0	10283	0
BEL1	chr1	14807520	14807640	0.0157197164286448	113	153	9733	270
BEL1	chr1	14808761	14808886	0.004965859714463	123	40	8055	498
POL3	chr1	14808761	14808886	0.0086661306173501	123	97	11193	0
POL3	chr1	14808904	14809024	0.0012004801920768	119	13	10829	0
BEL1	chr1	14808904	14809024	0.0	119	0	7812	480
POL3	chr1	15143794	15143919	0.0023584905660377	106	7	2968	636
BEL1	chr1	15143794	15143919	0.0331236897274633	106	158	4770	636
POL3	chr1	16518516	16518635	0.0152477763659466	107	48	3148	626
BEL1	chr1	16518516	16518635	0.0074358359318781	107	31	4169	718
POL3	chr1	16753325	16753445	0.0026133279726605	114	26	9949	34
BEL1	chr1	16753325	16753445	0.0	114	0	9628	288
BEL1	chr1	16753589	16753714	0.0154045307443365	118	119	7725	478
POL3	chr1	16753589	16753714	0.0097993027419202	118	104	10613	10
BEL1	chr1	17055798	17055918	0.0040020655822359	117	31	7746	468
POL3	chr1	17055798	17055918	0.006039445125979	117	64	10597	4
POL3	chr1	17056056	17056181	0.0024213075060532	118	26	10738	0
BEL1	chr1	17056056	17056181	0.0	118	0	7788	472
POL3	chr1	17076112	17076232	0.0165647801222638	112	168	10142	4
BEL1	chr1	17076112	17076232	0.0031225604996096	112	16	5124	664
POL3	chr1	17076290	17076415	0.0056330224397451	119	61	10829	0
BEL1	chr1	17076290	17076415	0.0036014405762304	119	12	3332	952
POL3	chr1	17240917	17241042	0.0077547669008302	121	85	10961	4
BEL1	chr1	17240917	17241042	0.0	121	0	5411	730
BEL1	chr1	17241162	17241282	0.0	119	0	6379	618
POL3	chr1	17241162	17241282	0.0044325422476682	119	48	10829	0
POL3	chr1	17509739	17509859	0.0127951457591346	119	97	7581	264
BEL1	chr1	17509739	17509859	0.0150307859471206	119	83	5522	700
POL3	chr1	17515727	17515847	0.0062254259501965	109	19	3052	654
BEL1	chr1	17515727	17515847	0.0018476698829809	109	9	4871	658
POL3	chr1	18010227	18010367	0.0116321337695383	111	64	5502	438
BEL1	chr1	18010227	18010367	0.0034679217240525	111	14	4037	790
POL3	chr1	18010543	18010652	0.0150154364299747	98	107	7126	152
BEL1	chr1	18010543	18010652	0.0063935590812218	98	27	4223	610
POL3	chr1	18052031	18052151	0.0261302364164247	109	252	9644	22
BEL1	chr1	18052031	18052151	0.017017984915877	109	88	5171	634
POL3	chr1	18052375	18052500	0.0339815171351559	118	353	10388	28
BEL1	chr1	18052375	18052500	0.0333839150227617	118	154	4613	790
BEL1	chr1	18218397	18218517	0.0117694805194805	112	87	7392	448
POL3	chr1	18218397	18218517	0.0037453183520599	112	12	3204	664
POL3	chr1	18240706	18240831	0.0198395947657239	108	141	7107	218
BEL1	chr1	18240706	18240831	0.014712438698172	108	66	4486	692
POL3	chr1	18294167	18294292	0.0145745181006111	114	93	6381	338
BEL1	chr1	18294167	18294292	0.0076697496052334	114	34	4433	766
POL3	chr1	18294431	18294551	0.0137614678899082	116	105	7630	236
BEL1	chr1	18294431	18294551	0.0079570688378978	116	43	5404	680
POL3	chr1	18349099	18349219	0.004061944656004	120	32	7878	244
BEL1	chr1	18349099	18349219	0.0059940059940059	120	66	11011	234
BEL1	chr1	18349274	18349399	0.0080979284369114	118	43	5310	708
POL3	chr1	18349274	18349399	0.0114331294868386	118	86	7522	264
POL3	chr1	18693392	18693517	0.0374606805833571	100	131	3497	518
BEL1	chr1	18693392	18693517	0.0464937723937894	100	545	11722	20
POL3	chr1	18790306	18790421	0.0135714285714285	100	38	2800	600
BEL1	chr1	18790306	18790421	0.0029031406703615	100	22	7578	324
POL3	chr1	19006207	19006332	0.0016949152542372	118	9	5310	472
BEL1	chr1	19006207	19006332	0.0145278450363196	118	48	3304	944
POL3	chr1	19117272	19117397	0.0	94	0	8554	0
BEL1	chr1	19117272	19117397	0.0	94	0	11280	0
BEL1	chr1	19328934	19329054	0.0193893129770992	117	127	6550	580
POL3	chr1	19328934	19329054	0.0207605926205529	117	220	10597	4
BEL1	chr1	19329205	19329330	0.0135249366018596	114	48	3549	870
POL3	chr1	19329205	19329330	0.0056590886915796	114	58	10249	10
POL3	chr1	19471578	19471702	0.0143698468786808	107	122	8490	102
BEL1	chr1	19471578	19471702	0.0106697819314641	107	137	12840	0
POL3	chr1	19471831	19472001	0.0083587847612923	162	104	12442	200
BEL1	chr1	19471831	19472001	0.0109476565172767	162	160	14615	418
POL3	chr1	19472257	19472382	0.0148916967509025	100	66	4432	408
BEL1	chr1	19472257	19472382	0.0025	100	7	2800	800
POL3	chr1	19539016	19539141	0.013564668769716	112	43	3170	668
BEL1	chr1	19539016	19539141	0.0037854889589905	112	12	3170	892
BEL1	chr1	19539325	19539445	0.0130778588807785	112	43	3288	880
POL3	chr1	19539325	19539445	0.0234184914841849	112	77	3288	656
POL3	chr1	19581520	19581653	0.0143467643467643	72	94	6552	0
BEL1	chr1	19581520	19581653	0.0101938502673796	72	61	5984	192
POL3	chr1	19798366	19798551	0.0092858118257544	181	136	14646	146
BEL1	chr1	19798366	19798551	0.0070544475084974	181	110	15593	454
POL3	chr1	19798843	19798964	0.00484375	109	31	6400	294
BEL1	chr1	19798843	19798964	0.0075360419397116	109	23	3052	872
POL3	chr1	19991422	19991542	0.0127304653204565	102	58	4556	412
BEL1	chr1	19991422	19991542	0.0039712087366592	102	16	4029	678
POL3	chr1	19991597	19991722	0.0016583747927031	124	9	5427	514
BEL1	chr1	19991597	19991722	0.0	124	0	3472	992
BEL1	chr1	20199635	20199755	0.0079131652661064	119	113	14280	0
POL3	chr1	20199635	20199755	0.0014005602240896	119	11	7854	238
POL3	chr1	20199869	20199994	0.0026666666666666	125	22	8250	250
BEL1	chr1	20199869	20199994	0.003874156702959	125	58	14971	2
POL3	chr1	20228506	20228626	0.0165229885057471	111	115	6960	258
BEL1	chr1	20228506	20228626	0.0244207889793362	111	117	4791	690
POL3	chr1	20339148	20339273	0.0133817795108117	124	151	11284	0
BEL1	chr1	20339148	20339273	0.0105083088954056	124	86	8184	496
POL3	chr1	20534399	20534524	0.0	125	0	5268	542
